club,shooting,dribbling_control,passing_vision,tackling_interception,aerial_defense,speed_agility,strength_stamina,decision_making,work_ethic_effort,leadership,teamwork,goalkeeping_abilities,behavioral_attributes,player_traits,club_rating
Troyes,7.8125,10.1875,9.708333333333334,11.0,7.583333333333333,12.166666666666666,12.0,9.75,11.666666666666666,4.5,11.25,2.142857142857143,6.25,2.0,1462.0
Viktoria Köln,7.4375,9.5625,9.666666666666666,10.375,6.583333333333333,12.666666666666666,11.333333333333334,10.125,11.416666666666666,6.625,12.0,2.2142857142857144,7.25,3.0,1156.0
Ternana,7.875,9.9375,9.916666666666666,11.5,7.416666666666667,12.083333333333334,12.333333333333334,11.125,12.083333333333334,5.875,12.75,2.1785714285714284,6.25,1.75,1156.0
Zulte Waregem,6.9375,11.0625,11.125,9.875,6.833333333333333,13.666666666666666,10.0,10.75,12.25,4.5,11.25,2.3214285714285716,6.75,2.0,1320.0
Pescara,7.8125,10.625,10.083333333333334,11.4375,7.166666666666667,13.333333333333334,11.333333333333334,11.125,12.25,6.625,10.75,2.0714285714285716,6.75,1.75,1299.0
Pisa,8.0625,11.0625,10.5,10.75,6.0,13.25,11.833333333333334,11.125,13.083333333333334,5.0,13.0,1.9285714285714286,6.75,2.75,1156.0
Ponferrada,6.875,9.375,8.708333333333334,12.125,5.916666666666667,13.416666666666666,11.333333333333334,12.25,12.083333333333334,6.375,11.75,2.0357142857142856,6.875,1.5,1156.0
RKC,6.125,10.3125,9.916666666666666,10.6875,5.166666666666667,12.166666666666666,10.583333333333334,11.125,11.666666666666666,5.375,12.25,2.5,6.125,2.0,1397.0
Albacete,7.625,10.375,10.333333333333334,11.125,7.5,13.583333333333334,10.666666666666666,11.875,10.916666666666666,6.75,12.25,1.8571428571428572,6.5,1.75,1156.0
Cosenza,8.4375,10.625,10.541666666666666,11.5625,7.166666666666667,11.75,11.916666666666666,11.25,12.166666666666666,6.125,13.0,1.7857142857142858,7.375,2.5,1156.0
SCP07,6.0625,10.875,9.25,10.125,6.5,12.416666666666666,11.0,9.375,11.166666666666666,4.375,10.0,2.0714285714285716,6.25,2.5,1156.0
Tondela,8.375,11.875,10.541666666666666,10.375,6.083333333333333,13.25,11.333333333333334,11.0,11.25,4.75,11.0,1.9642857142857142,6.75,2.0,1340.0
1. FC Köln II,4.875,9.3125,7.25,9.625,6.666666666666667,12.666666666666666,9.166666666666666,11.25,11.0,4.375,10.5,2.0357142857142856,5.625,1.75,1156.0
Badajoz,7.416666666666667,10.0,10.111111111111112,11.333333333333334,6.333333333333333,12.666666666666666,10.222222222222221,11.166666666666666,11.555555555555555,6.333333333333333,10.333333333333334,2.238095238095238,7.833333333333333,1.6666666666666667,1156.0
FC Wacker Innsbruck,5.8125,8.875,8.291666666666666,10.5625,7.333333333333333,12.333333333333334,10.416666666666666,9.625,11.333333333333334,4.625,12.0,1.9642857142857142,5.75,1.5,1261.0
VAFC,5.6875,10.1875,10.125,11.125,7.5,12.333333333333334,11.666666666666666,11.375,12.666666666666666,6.0,12.25,1.5357142857142858,5.875,2.5,1387.0
Seraing FC,6.5,10.4375,9.083333333333334,9.9375,7.583333333333333,13.333333333333334,10.416666666666666,11.125,11.5,5.0,11.25,2.0714285714285716,7.625,2.25,1156.0
De Graafschap,6.333333333333333,8.916666666666668,8.38888888888889,10.166666666666666,6.666666666666667,12.0,9.777777777777779,9.833333333333332,10.222222222222221,5.666666666666666,11.333333333333334,2.142857142857143,7.5,2.3333333333333335,1156.0
Fuenlabrada,6.625,9.25,9.333333333333334,12.375,7.0,13.5,9.166666666666666,13.0,12.833333333333334,7.0,11.5,2.2857142857142856,6.75,1.0,1156.0
Alcorcón,7.25,10.333333333333334,10.444444444444445,11.749999999999998,5.666666666666667,14.222222222222221,12.0,10.833333333333334,13.444444444444445,4.833333333333333,13.333333333333334,1.857142857142857,7.833333333333333,2.3333333333333335,1156.0
SCR Altach,7.75,9.8125,9.208333333333334,11.375,7.416666666666667,12.833333333333334,12.0,10.5,11.666666666666666,4.875,12.5,2.107142857142857,4.875,2.5,1281.0
Reggiana,7.9375,10.5,10.416666666666666,10.9375,7.916666666666667,12.166666666666666,11.75,10.875,12.0,5.625,12.0,1.8571428571428572,7.0,2.5,1156.0
Estoril,8.4375,11.6875,11.25,10.875,6.333333333333333,12.666666666666666,11.0,11.75,11.0,5.0,12.0,2.107142857142857,6.375,1.75,1394.0
Darmstadt 98,7.6875,10.375,9.833333333333334,12.0625,7.916666666666667,13.0,12.666666666666666,10.5,13.583333333333334,6.25,14.75,1.6785714285714286,6.75,3.25,1467.0
SKN St. Pölten,5.25,9.0,7.958333333333333,10.3125,8.25,12.166666666666666,10.916666666666666,9.625,10.25,4.75,11.25,1.7857142857142858,5.75,1.75,1251.0
Westerlo,6.875,11.0,10.041666666666666,10.9375,6.0,12.25,11.0,10.125,11.25,4.625,11.5,1.9642857142857142,6.625,2.0,1156.0
Gil Vicente,8.5625,11.125,11.0,11.75,8.0,12.916666666666666,11.833333333333334,10.25,13.5,5.75,13.25,1.9285714285714286,6.875,2.25,1485.0
Hertha BSC II,7.125,9.125,8.083333333333334,10.0,5.833333333333333,13.0,8.0,10.75,9.333333333333334,3.5,9.0,2.0714285714285716,7.0,3.0,1156.0
Vicenza,4.6875,7.8125,7.083333333333333,9.5625,6.416666666666667,12.25,8.333333333333334,8.625,8.333333333333334,5.5,9.75,2.0714285714285716,8.0,1.75,1156.0
Sion,7.4375,11.1875,10.541666666666666,11.5625,7.416666666666667,13.166666666666666,11.583333333333334,11.5,11.083333333333334,5.375,12.5,2.357142857142857,6.375,2.5,1359.0
Union SG,7.625,10.375,10.041666666666666,9.1875,6.083333333333333,12.5,9.833333333333334,10.25,11.916666666666666,7.25,11.5,2.25,5.75,2.5,1156.0
SpVgg Greuther Fürth,8.6875,10.6875,11.0,11.1875,7.166666666666667,12.916666666666666,11.0,11.625,13.166666666666666,4.75,14.5,2.107142857142857,7.5,2.25,1396.0
Sambenedettese,7.4375,9.75,9.791666666666666,10.4375,7.25,11.666666666666666,11.0,9.25,12.5,5.25,10.5,2.0357142857142856,6.625,2.25,1156.0
SV Ried,6.9375,9.375,9.125,10.9375,7.0,12.083333333333334,11.0,10.375,12.916666666666666,6.25,12.25,2.142857142857143,6.5,2.75,1156.0
Lugo,8.0,10.375,11.041666666666666,12.0625,8.416666666666666,12.75,11.75,11.875,12.0,6.125,12.25,2.0357142857142856,6.375,1.25,1156.0
Roda JC,6.0625,9.3125,8.416666666666666,10.375,5.666666666666667,13.333333333333334,10.666666666666666,10.0,12.583333333333334,5.375,10.75,2.142857142857143,5.625,2.25,1156.0
Kaiserslautern,8.5625,10.5,10.25,10.8125,7.0,12.5,12.416666666666666,9.5,12.833333333333334,5.75,12.25,2.2142857142857144,6.75,2.75,1156.0
Entella,6.875,9.8125,10.458333333333334,11.5,6.5,13.333333333333334,11.416666666666666,11.375,11.833333333333334,5.75,12.5,2.0714285714285716,7.625,2.25,1156.0
SVS 1916,7.9375,9.5625,10.875,10.875,6.833333333333333,12.666666666666666,13.0,10.25,13.916666666666666,5.5,13.25,2.357142857142857,7.5,2.25,1156.0
Real San Sebastián B,3.7499999999999996,8.166666666666666,8.277777777777777,9.833333333333334,5.333333333333333,12.888888888888891,7.555555555555556,10.833333333333332,9.666666666666666,5.166666666666667,9.666666666666666,2.0952380952380953,4.833333333333333,1.6666666666666667,1156.0
RWDM,6.4375,10.1875,9.625,9.5625,5.333333333333333,12.5,7.5,11.0,11.833333333333334,5.0,10.25,1.8571428571428572,6.75,1.75,1156.0
Villarreal B,5.333333333333333,9.666666666666666,8.38888888888889,11.166666666666666,6.222222222222222,12.555555555555555,10.111111111111112,9.666666666666668,9.444444444444445,5.5,9.333333333333334,2.047619047619048,5.5,1.3333333333333333,1156.0
Feirense,9.1875,12.3125,11.333333333333334,10.375,6.416666666666667,13.166666666666666,10.75,10.25,12.75,5.875,11.0,2.2142857142857144,7.375,2.75,1294.0
FCSM,7.8125,10.4375,9.625,10.5625,6.25,12.083333333333334,11.666666666666666,10.875,12.166666666666666,4.375,12.5,2.0,7.25,2.0,1490.0
Extremadura,6.625,9.75,9.083333333333334,11.375,5.5,13.666666666666666,9.333333333333334,10.75,12.0,8.5,10.0,2.2857142857142856,5.0,1.5,1156.0
Alavés B,4.5,8.416666666666668,7.5555555555555545,8.083333333333332,6.444444444444444,12.777777777777779,8.555555555555555,8.666666666666666,9.888888888888891,7.166666666666666,7.666666666666667,1.9999999999999998,7.333333333333333,1.3333333333333333,1156.0
H. Alicante,8.3125,10.8125,10.25,11.375,5.25,12.25,9.666666666666666,11.875,12.5,5.25,11.25,2.142857142857143,6.5,1.75,1156.0
Numantia,6.833333333333334,10.666666666666666,9.0,10.333333333333334,6.333333333333333,13.555555555555557,10.666666666666666,10.833333333333334,11.666666666666666,5.0,12.0,2.333333333333333,6.5,2.0,1156.0
Lugano,6.416666666666667,9.75,10.222222222222221,10.916666666666666,6.666666666666667,13.777777777777779,10.666666666666666,11.333333333333332,10.888888888888891,5.666666666666667,12.0,2.476190476190476,6.333333333333333,1.0,1421.0
VfL Bochum,8.125,11.625,10.125,10.0,6.166666666666667,14.75,11.166666666666666,8.875,12.5,3.25,12.25,1.7857142857142858,7.125,2.0,1567.0
A. Bilbao C,6.125,11.0,7.333333333333333,10.0,8.0,12.833333333333334,9.166666666666666,10.0,10.5,6.5,10.0,2.0,7.75,2.0,1156.0
Coruña,7.3125,9.9375,9.75,11.3125,5.416666666666667,12.916666666666666,10.75,10.375,12.5,4.875,11.0,2.0,6.125,1.5,1156.0
FC Volendam,6.8125,10.0,9.125,9.625,6.583333333333333,12.416666666666666,10.416666666666666,11.5,9.833333333333334,6.375,12.0,2.1785714285714284,6.25,1.5,1156.0
Paris FC,7.5,11.125,10.125,10.375,6.5,12.583333333333334,11.416666666666666,11.25,10.083333333333334,5.0,11.5,2.0,7.25,2.0,1156.0
Vigo B,6.125,10.75,9.0,10.5,5.166666666666667,13.5,8.833333333333334,10.0,10.333333333333334,2.0,10.0,2.2857142857142856,5.5,3.0,1156.0
WSG Tirol,8.3125,10.3125,9.75,10.875,7.0,12.416666666666666,11.0,10.25,11.75,4.875,12.75,2.4642857142857144,4.75,2.5,1338.0
R. Madrid B,7.875,10.875,11.0,11.0,7.0,12.5,9.333333333333334,10.0,12.166666666666666,6.75,12.0,2.2142857142857144,7.25,3.0,1156.0
Rodez AF,8.375,10.875,9.416666666666666,9.9375,6.083333333333333,13.0,12.0,10.375,11.583333333333334,4.75,12.25,2.1785714285714284,6.125,1.75,1156.0
AC Ajaccio,7.4375,10.0,9.75,9.9375,5.916666666666667,12.75,10.583333333333334,10.125,12.416666666666666,6.375,11.0,1.9285714285714286,5.625,2.0,1369.0
Excelsior,5.0,8.083333333333334,7.388888888888888,8.5,6.111111111111112,12.444444444444445,8.555555555555555,10.0,10.111111111111112,3.1666666666666665,9.333333333333334,2.1904761904761902,6.5,3.3333333333333335,1156.0
Valladolid B,6.1875,9.1875,9.208333333333334,10.75,6.916666666666667,12.083333333333334,9.75,9.625,11.083333333333334,3.75,11.0,2.2857142857142856,6.75,2.0,1156.0
Almere City,7.6875,10.1875,9.75,10.5,7.083333333333333,12.25,10.75,10.625,13.166666666666666,5.125,12.25,2.0714285714285716,8.0,2.5,1156.0
NAC Breda,6.9375,10.125,10.416666666666666,10.3125,7.083333333333333,12.833333333333334,11.083333333333334,9.125,11.75,5.5,12.75,2.2142857142857144,4.5,2.25,1156.0
Stade Lausanne-Ouchy,7.0,10.4375,10.291666666666666,11.3125,6.166666666666667,12.25,10.666666666666666,10.875,11.666666666666666,5.5,12.75,1.9642857142857142,8.125,2.25,1156.0
El Ejido,7.1875,10.625,9.083333333333334,8.1875,5.166666666666667,12.416666666666666,9.666666666666666,10.375,10.916666666666666,5.375,9.0,2.0,4.625,1.75,1156.0
La Nucía,4.25,8.125,7.416666666666667,10.625,6.333333333333333,12.5,9.333333333333334,11.5,10.166666666666666,6.0,9.5,2.5,8.0,2.5,1156.0
Córdoba,5.3125,8.75,9.0,11.5,6.75,12.083333333333334,8.916666666666666,11.375,11.333333333333334,5.25,10.25,2.2142857142857144,6.75,2.0,1363.0
SLB B,6.875,11.5,10.083333333333334,9.625,5.833333333333333,13.416666666666666,9.833333333333334,10.375,11.666666666666666,4.5,10.0,2.142857142857143,7.125,2.0,1156.0
AJ Auxerre,7.125,10.5,10.0,10.6875,7.666666666666667,13.5,12.166666666666666,10.875,12.666666666666666,5.25,13.25,2.4285714285714284,6.5,1.5,1461.0
R. Santander,8.125,10.0625,10.75,11.25,6.75,12.0,9.916666666666666,11.125,11.416666666666666,6.125,13.75,2.142857142857143,5.875,1.5,1156.0
Türkgücü,8.125,9.625,9.958333333333334,11.1875,7.583333333333333,12.083333333333334,9.666666666666666,10.25,11.75,5.5,12.25,1.9285714285714286,6.5,2.0,1156.0
Sporting B,7.0625,9.6875,9.75,9.875,6.25,12.416666666666666,10.25,10.25,11.666666666666666,6.0,12.25,2.3214285714285716,6.875,2.25,1156.0
Chaves,9.125,13.125,11.291666666666666,9.25,5.666666666666667,13.583333333333334,9.833333333333334,10.5,12.25,5.0,10.5,2.1785714285714284,6.625,1.75,1389.0
SC Austria Lustenau,5.5625,9.3125,7.833333333333333,9.625,5.75,13.583333333333334,7.75,10.125,9.333333333333334,4.375,9.0,2.0357142857142856,5.75,1.25,1156.0
Deinze,5.0,8.375,7.333333333333333,10.0,6.416666666666667,11.75,7.5,9.125,11.0,4.625,13.75,2.107142857142857,6.875,2.0,1156.0
Vfl Osnabrück,10.1875,11.0,11.291666666666666,10.625,6.333333333333333,12.083333333333334,11.083333333333334,10.625,14.083333333333334,7.25,13.0,1.8571428571428572,6.875,2.75,1156.0
Las Rozas,7.25,8.5,9.833333333333334,12.125,8.166666666666666,10.833333333333334,11.166666666666666,10.5,10.333333333333334,6.75,12.5,2.0,7.0,2.0,1156.0
SC Cambuur,8.0625,10.9375,9.708333333333334,9.625,7.25,11.916666666666666,10.25,10.375,10.583333333333334,5.125,11.0,1.9642857142857142,5.375,2.0,1156.0
Bari,7.125,10.375,10.125,11.25,7.083333333333333,12.25,12.5,10.875,11.5,6.125,11.25,2.0357142857142856,7.75,1.5,1156.0
Vizela,8.8125,11.75,10.458333333333334,9.1875,5.666666666666667,13.5,10.25,9.25,11.666666666666666,5.0,12.0,1.9642857142857142,7.0,1.25,1382.0
FC Den Bosch,3.25,7.3125,6.416666666666667,7.9375,4.833333333333333,12.416666666666666,6.75,8.75,8.416666666666666,3.625,8.25,2.1785714285714284,6.0,2.25,1156.0
Le Mans FC,6.4375,9.3125,9.083333333333334,8.5625,5.333333333333333,13.166666666666666,9.25,9.875,10.75,5.75,9.75,2.0357142857142856,6.625,2.75,1406.0
FC Chambly,6.375,8.75,8.208333333333334,9.9375,7.5,12.333333333333334,10.666666666666666,10.375,10.166666666666666,5.0,10.5,2.4285714285714284,6.25,3.0,1156.0
Huelva,5.375,8.5625,7.75,10.9375,6.166666666666667,11.416666666666666,8.583333333333334,10.0,9.083333333333334,4.25,10.75,2.107142857142857,5.75,2.0,1156.0
MVV,5.916666666666667,8.166666666666666,7.999999999999999,9.416666666666666,6.777777777777779,12.111111111111109,9.555555555555555,10.333333333333332,9.666666666666666,4.5,10.0,1.904761904761905,6.666666666666667,2.6666666666666665,1156.0
SM Caen,5.9375,9.9375,9.083333333333334,10.9375,6.166666666666667,13.5,10.916666666666666,10.75,9.083333333333334,5.25,10.0,1.9642857142857142,5.625,2.75,1394.0
Avellino,6.9375,9.8125,9.166666666666666,9.375,5.916666666666667,12.75,9.666666666666666,9.875,10.333333333333334,4.25,10.0,2.0714285714285716,6.375,2.25,1156.0
Badalona,7.75,9.875,8.833333333333334,10.125,6.916666666666667,12.916666666666666,11.833333333333334,9.0,11.333333333333334,5.0,11.0,1.8571428571428572,5.375,2.5,1156.0
N.E.C.,7.25,9.875,8.875,9.8125,6.833333333333333,12.0,10.333333333333334,10.75,10.583333333333334,4.875,11.5,2.4642857142857144,6.125,1.25,1156.0
Nancy,5.625,9.25,8.625,11.4375,5.833333333333333,12.583333333333334,9.833333333333334,10.125,11.75,5.375,10.25,2.107142857142857,5.875,2.0,1439.0
Tarragona,7.875,10.3125,9.791666666666666,11.6875,6.916666666666667,12.666666666666666,10.583333333333334,11.125,11.416666666666666,6.75,12.5,2.107142857142857,7.5,2.0,1156.0
Marbella,5.5,9.500000000000002,8.833333333333334,9.583333333333332,5.888888888888889,13.333333333333334,8.555555555555555,9.333333333333332,8.555555555555555,5.166666666666667,9.666666666666666,2.047619047619048,5.666666666666667,2.0,1156.0
Mafra,7.25,10.5625,9.75,10.5625,5.333333333333333,12.333333333333334,8.833333333333334,11.375,11.416666666666666,6.0,10.75,2.142857142857143,6.625,2.0,1156.0
Ingolstadt,4.875,8.6875,8.0,9.4375,6.083333333333333,13.0,10.25,8.375,11.5,4.5,10.0,2.142857142857143,7.0,2.75,1156.0
Pau FC,6.875,9.5625,8.041666666666666,9.75,5.5,13.25,9.75,10.125,9.75,4.0,10.0,2.25,6.875,2.25,1156.0
Alcoyano,5.125,10.25,8.25,9.0,5.0,13.833333333333334,8.0,10.25,8.333333333333334,5.0,8.5,1.9285714285714286,6.0,1.5,1156.0
Havre AC,5.5,9.625,8.583333333333334,9.625,6.25,13.5,9.583333333333334,10.875,11.166666666666666,3.5,10.75,2.0714285714285716,5.875,2.5,1156.0
SK Austria Klagenfurt,6.9375,9.4375,9.291666666666666,9.75,7.0,11.416666666666666,9.0,9.5,8.833333333333334,4.875,9.5,2.0,7.0,1.75,1156.0
Würzburger Kickers,8.8125,10.5,10.041666666666666,11.125,6.583333333333333,13.75,10.666666666666666,11.125,11.5,6.375,12.0,2.3214285714285716,7.5,2.0,1156.0
Ebro,5.5,8.625,8.333333333333334,10.5,5.666666666666667,13.0,8.5,11.5,12.0,3.75,10.5,2.357142857142857,7.5,3.0,1156.0
Borussia M'gladbach II,6.5625,10.0,7.083333333333333,9.375,6.583333333333333,13.25,7.5,10.5,9.333333333333334,3.625,8.75,2.357142857142857,7.125,3.0,1156.0
Académica,8.6875,11.0625,11.25,11.0625,7.416666666666667,12.0,11.333333333333334,11.375,12.083333333333334,6.25,11.5,2.0714285714285716,7.125,1.5,1322.0
Sp. Covilhã,8.4375,11.25,10.291666666666666,10.4375,6.166666666666667,12.083333333333334,11.25,11.375,12.166666666666666,6.125,12.75,2.2857142857142856,6.625,1.5,1156.0
Arezzo,7.25,9.375,9.166666666666666,11.1875,6.25,12.166666666666666,12.0,10.625,12.833333333333334,5.875,12.0,1.9285714285714286,7.125,2.0,1156.0
Südtirol,6.75,9.666666666666666,9.722222222222223,10.75,7.444444444444444,13.111111111111109,10.555555555555555,11.166666666666668,10.333333333333334,6.5,9.333333333333334,2.2857142857142856,5.666666666666667,2.0,1156.0
Grenoble,5.625,9.625,9.041666666666666,11.4375,6.083333333333333,12.416666666666666,11.75,10.375,11.333333333333334,6.375,11.0,2.0,6.625,2.0,1399.0
Erzgebirge Aue,7.6875,10.125,9.625,11.625,7.0,13.083333333333334,11.0,10.875,13.833333333333334,5.375,12.0,1.7142857142857142,7.375,2.75,1156.0
Granada B,6.833333333333333,10.5,8.722222222222221,10.75,6.333333333333333,13.111111111111112,10.0,9.666666666666666,9.888888888888888,5.333333333333333,9.666666666666666,2.333333333333333,7.166666666666667,2.0,1156.0
Niort,5.375,10.0625,8.666666666666666,9.8125,6.0,13.583333333333334,10.083333333333334,10.375,9.583333333333334,4.75,9.0,1.9285714285714286,6.0,2.0,1156.0
Wiesbaden,9.0625,10.3125,10.416666666666666,12.25,7.166666666666667,11.583333333333334,11.416666666666666,10.875,12.333333333333334,6.375,12.75,2.0,7.125,2.75,1156.0
Cádiz B,4.25,8.375,6.083333333333333,7.375,4.5,13.0,7.666666666666667,7.5,9.0,6.5,6.5,2.142857142857143,5.25,1.5,1156.0
F.C. Andorra,5.833333333333333,9.083333333333334,9.333333333333334,10.25,6.222222222222222,13.0,10.333333333333334,10.166666666666668,10.666666666666666,5.333333333333333,11.333333333333334,1.9523809523809526,6.166666666666667,2.0,1156.0
Casa Pia,8.5,10.5625,10.875,10.375,5.833333333333333,13.166666666666666,10.5,10.625,12.333333333333334,5.5,12.0,1.9642857142857142,6.125,2.5,1156.0
Clermont,8.5625,11.25,10.916666666666666,10.875,6.75,12.5,11.5,10.625,11.75,5.875,11.75,2.0,6.0,2.0,1428.0
Palermo,6.5625,8.75,9.458333333333334,10.5,6.666666666666667,11.666666666666666,11.25,10.0,12.333333333333334,5.5,12.25,2.0714285714285716,7.0,2.75,1156.0
Braga B,7.375,9.625,10.333333333333334,10.75,4.666666666666667,11.5,9.833333333333334,8.75,13.166666666666666,5.5,13.0,2.142857142857143,8.5,2.0,1156.0
Padova,5.8125,8.3125,6.958333333333333,8.3125,7.25,9.666666666666666,7.833333333333333,10.0,9.416666666666666,4.375,8.75,1.8214285714285714,6.5,2.5,1156.0
Pro Sesto,5.4375,8.25,7.583333333333333,8.75,5.75,10.583333333333334,7.916666666666667,8.125,8.166666666666666,3.625,8.5,2.107142857142857,5.875,2.0,1156.0
Virtus Francavilla,4.6875,8.1875,8.458333333333334,10.25,7.083333333333333,12.0,9.416666666666666,9.25,10.333333333333334,5.75,10.75,1.8214285714285714,6.375,2.25,1156.0
Perugia,7.375,10.375,9.75,11.1875,7.083333333333333,12.25,12.416666666666666,10.875,12.166666666666666,5.125,11.75,2.0,7.875,2.0,1156.0
R. Majadahonda,6.1875,9.1875,8.75,10.9375,6.333333333333333,12.166666666666666,10.416666666666666,11.75,10.75,4.75,10.25,2.4285714285714284,6.0,2.25,1156.0
FC Bastia-Borgo,7.8125,10.5625,10.208333333333334,9.375,7.083333333333333,11.583333333333334,11.0,10.75,11.916666666666666,6.0,11.75,2.2142857142857144,5.625,1.5,1156.0
EA Guingamp,6.75,11.5,9.458333333333334,10.625,6.166666666666667,13.083333333333334,9.916666666666666,10.875,11.416666666666666,4.75,12.0,2.2857142857142856,6.875,2.5,1415.0
Grazer AK 1902,7.3125,9.625,8.75,10.0625,6.25,12.833333333333334,10.416666666666666,10.75,11.166666666666666,6.125,12.0,1.9285714285714286,6.875,2.0,1156.0
Marítimo B,5.75,11.5,9.333333333333334,9.5,4.666666666666667,11.333333333333334,10.333333333333334,8.0,10.333333333333334,4.0,10.0,2.142857142857143,6.5,1.0,1156.0
Penafiel,7.75,10.5625,9.833333333333334,10.125,6.416666666666667,11.666666666666666,11.25,9.75,12.75,5.125,11.75,2.0714285714285716,6.5,1.75,1298.0
FeralpiSalò,2.9166666666666665,7.416666666666666,5.944444444444444,8.166666666666666,6.777777777777779,12.0,7.333333333333333,9.166666666666666,8.555555555555555,3.6666666666666665,8.0,2.0952380952380953,6.166666666666666,2.3333333333333335,1156.0
FC Blau-Weiß Linz,3.875,7.3125,5.958333333333333,9.0625,5.833333333333333,12.166666666666666,7.0,10.125,10.833333333333334,5.5,8.0,2.0,6.375,2.5,1156.0
US Orléans,6.625,9.9375,9.0,10.25,6.333333333333333,12.666666666666666,11.916666666666666,10.875,11.833333333333334,4.625,12.25,2.0714285714285716,7.125,2.0,1156.0
A. Madrid B,3.5,7.25,5.5,9.75,5.333333333333333,10.333333333333334,6.0,10.5,8.0,1.0,8.0,2.4285714285714284,4.5,2.0,1156.0
SC Lyon,3.6875,7.9375,6.75,8.625,5.5,12.916666666666666,9.416666666666666,9.25,10.0,6.25,8.75,1.75,5.75,2.25,1156.0
Vit. Guimarães B,6.75,9.9375,8.791666666666666,10.0625,5.75,13.083333333333334,9.166666666666666,10.125,10.25,4.75,11.25,2.2142857142857144,7.0,1.25,1156.0
Cornellá,7.333333333333333,10.916666666666666,9.666666666666666,11.75,6.0,13.333333333333334,10.777777777777779,11.333333333333334,11.111111111111112,6.5,11.666666666666666,1.761904761904762,6.5,2.6666666666666665,1156.0
Modena,8.5625,10.3125,10.166666666666666,10.875,7.583333333333333,11.916666666666666,11.5,10.375,10.916666666666666,6.0,10.75,1.8571428571428572,7.0,1.75,1156.0
Jahn Regensburg,9.125,10.6875,10.708333333333334,10.25,6.416666666666667,12.333333333333334,11.166666666666666,10.25,13.416666666666666,5.75,14.0,2.357142857142857,7.75,1.75,1156.0
Real Irún,5.3125,8.625,7.875,11.125,7.0,13.5,9.25,11.125,12.583333333333334,5.375,9.75,2.4642857142857144,7.0,1.75,1156.0
Livorno,6.625,9.8125,8.791666666666666,10.0,6.166666666666667,12.333333333333334,9.833333333333334,9.125,9.583333333333334,4.75,9.25,2.1785714285714284,6.375,1.75,1339.0
Como,7.1875,11.0,9.666666666666666,10.0,5.583333333333333,12.583333333333334,9.75,10.75,9.916666666666666,6.875,10.5,2.107142857142857,5.875,2.0,1156.0
Telstar,4.0,6.9375,6.875,8.0,6.5,12.916666666666666,8.333333333333334,9.125,10.666666666666666,2.5,8.25,1.7857142857142858,6.375,2.0,1156.0
Catanzaro,6.9375,10.625,10.208333333333334,10.8125,7.166666666666667,12.166666666666666,11.583333333333334,10.5,11.75,5.625,12.0,2.25,7.25,1.25,1156.0
Espanyol B,2.75,9.75,6.333333333333333,8.875,4.666666666666667,14.166666666666666,7.666666666666667,10.5,8.333333333333334,6.5,8.5,2.2857142857142856,5.25,1.0,1557.0
Wil,5.1875,8.8125,7.458333333333333,9.5,5.25,12.666666666666666,8.833333333333334,10.375,10.416666666666666,5.25,11.5,2.2142857142857144,5.375,2.75,1156.0
Dunkerque,6.9375,9.8125,9.333333333333334,10.6875,6.666666666666667,12.333333333333334,11.833333333333334,9.875,10.666666666666666,4.625,11.75,2.142857142857143,7.25,2.5,1156.0
U. Murcia,5.9375,8.5,7.75,10.5,6.833333333333333,13.166666666666666,10.583333333333334,10.125,10.416666666666666,4.0,10.25,2.0714285714285716,5.375,2.5,1156.0
San Fernando,6.6875,9.125,8.708333333333334,10.125,5.916666666666667,12.75,8.666666666666666,9.5,10.416666666666666,5.25,10.0,2.357142857142857,6.625,2.0,1156.0
Lierse Kempenzonen,5.3125,7.9375,7.333333333333333,8.875,5.833333333333333,11.5,6.916666666666667,9.875,10.666666666666666,5.0,11.5,2.142857142857143,6.125,2.0,1156.0
Villarrobledo,6.6875,10.0625,9.458333333333334,9.5,5.333333333333333,12.833333333333334,9.0,10.5,10.5,5.375,9.75,1.9642857142857142,5.75,2.25,1156.0
FCP B,8.5625,11.4375,10.916666666666666,9.625,5.916666666666667,13.0,10.083333333333334,8.75,12.25,4.75,11.0,2.1785714285714284,7.375,2.0,1156.0
Teramo,8.5625,10.625,10.916666666666666,10.875,6.583333333333333,12.0,11.416666666666666,11.25,11.583333333333334,6.0,10.5,1.8214285714285714,6.125,2.0,1156.0
FC Dordrecht,5.6875,9.375,8.75,8.75,5.833333333333333,12.833333333333334,8.583333333333334,11.125,9.666666666666666,3.625,10.0,2.0,7.25,1.75,1156.0
Châteauroux,7.375,10.5625,10.25,10.75,6.416666666666667,13.083333333333334,11.916666666666666,10.875,11.416666666666666,3.625,12.5,2.4642857142857144,7.125,2.5,1156.0
Mantova,6.875,10.1875,9.708333333333334,10.125,5.25,12.25,10.666666666666666,10.5,11.333333333333334,4.75,10.5,1.8928571428571428,6.875,2.0,1156.0
Floridsdorfer AC,5.6875,8.9375,7.75,10.375,6.0,12.583333333333334,8.916666666666666,9.75,10.083333333333334,4.875,9.75,2.0,5.25,1.5,1156.0
Foggia,5.75,8.9375,8.791666666666666,10.375,6.25,12.25,9.833333333333334,9.5,10.083333333333334,6.0,10.25,2.25,7.0,1.25,1156.0
Juve Stabia,7.0625,8.875,8.208333333333334,10.0,7.083333333333333,13.0,9.916666666666666,10.625,9.75,4.75,10.25,1.8928571428571428,5.875,2.0,1156.0
