name,club,profile_image,year,market_value
Brayan Riquelme,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,30,-
Rafael Montes,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,29,-
Hoover Crespo,Deportivo Binacional,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,31,€225k
Jhon Durán,Aston Villa,https://img.a.transfermarkt.technology/portrait/small/649317-1645958151.jpg?lm=1,19,€17.00m
Nelson Dávila,None,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,35,-
Jaílton,AC Marinhense,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,41,-
Diguinho,Joinville Esporte Clube (SC) B,https://img.a.transfermarkt.technology/portrait/small/s_52678_2462_2012_1.jpg?lm=1,40,-
Marco Godos,Juventud Cautivo,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,30,-
Leandro Brasília,None,https://img.a.transfermarkt.technology/portrait/small/s_103636_7178_2012_1.jpg?lm=1,36,-
Ferdinando Coppola,Latina Calcio 1932,https://img.a.transfermarkt.technology/portrait/small/5986-1449060665.jpg?lm=1,45,-
Álvaro Medrano,Academia Deportiva Cantolao,https://img.a.transfermarkt.technology/portrait/small/278362-1679170369.jpg?lm=1,28,€250k
Edsson Díaz,FC Carlos Stein,https://img.a.transfermarkt.technology/portrait/small/214612-1691770683.jpg?lm=1,31,€50k
Erick Cossío,Deportivo Maristas,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,28,-
Glen Johnson,RKC Waalwijk,https://img.a.transfermarkt.technology/portrait/small/3881-1475583851.jpg?lm=1,39,-
César Huamantica,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,27,-
Émerson,Without Club,https://img.a.transfermarkt.technology/portrait/small/s_39073_273_2012_1.jpg?lm=1,37,-
Gerson Panduro,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,28,-
Cléo,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,38,-
Juan Diego Li,None,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,28,-
Thiago Laranjeira,None,https://img.a.transfermarkt.technology/portrait/small/s_54978_1755_2010_1.jpg?lm=1,36,-
Ítalo Paraíba,None,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,39,-
Hairo Camacho,Cusco FC,https://img.a.transfermarkt.technology/portrait/small/250407-1683657888.png?lm=1,29,€200k
Alisson,Liverpool FC,https://img.a.transfermarkt.technology/portrait/small/105470-1668522221.jpg?lm=1,31,€35.00m
Mineiro,Club Athletico Paranaense,https://img.a.transfermarkt.technology/portrait/small/s_35198_996_2010_1.jpg?lm=1,48,-
Henderson Monasterio,Club Atlético Torino,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,29,-
Pool Espinoza,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,35,-
Patricio Torres,Colon FC de Uruguay,https://img.a.transfermarkt.technology/portrait/small/674320-1608327714.jpg?lm=1,27,-
Brayan Arana,Sport Cáceres,https://img.a.transfermarkt.technology/portrait/small/335730-1653571953.jpg?lm=1,29,-
None,None,None,None,None
Júnior Santos,Botafogo de Futebol e Regatas,https://img.a.transfermarkt.technology/portrait/small/592347-1597134045.jpg?lm=1,29,€1.00m
Giancarlo Antognoni,LD Alajuelense,https://img.a.transfermarkt.technology/portrait/small/s_128892_123_2012_1.jpg?lm=1,69,-
Jorge Barón,---,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,37,-
Ronaldinho,AD Perilima de Campina Grande (PB),https://img.a.transfermarkt.technology/portrait/small/3373-1515762355.jpg?lm=1,43,-
Edson Borges,None,https://img.a.transfermarkt.technology/portrait/small/s_52642_8698_2010_1.jpg?lm=1,38,-
Steven Bergwijn,Ajax Amsterdam,https://img.a.transfermarkt.technology/portrait/small/284165-1660913350.jpg?lm=1,26,€20.00m
Rogerinho,Without Club,https://img.a.transfermarkt.technology/portrait/small/55454-1488135557.jpg?lm=1,36,-
Rodrigo Caio,CR Flamengo,https://img.a.transfermarkt.technology/portrait/small/172054-1471615155.jpg?lm=1,30,€1.50m
Diego Ortíz de Orué,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,29,-
Cristiano,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,35,-
Royer Holgado,AJI de Calca,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,29,€50k
Inti Garrafa,Without Club,https://img.a.transfermarkt.technology/portrait/small/393855-1682539091.png?lm=1,28,€150k
Rudnei,Jaciobá Atlético Clube,https://img.a.transfermarkt.technology/portrait/small/12540-1694781576.png?lm=1,39,-
Adriano,IA Sud America Montevideo,https://img.a.transfermarkt.technology/portrait/small/s_14225_1075_2009_1.jpg?lm=1,44,-
Rafael Paty,Real Hope Football Academy,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,42,-
Quadrans,None,None,None,None
Andre Gambini,None,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,30,-
Denílson,Clube Atlético Mineiro,https://img.a.transfermarkt.technology/portrait/small/s_7660_123_2013_03_21_1.jpg?lm=1,46,-
Edison Silva,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,29,-
Enrique Carreño,Without Club,https://img.a.transfermarkt.technology/portrait/small/s_69583_2990_2010_1.jpg?lm=1,37,-
Carlos Campos,Miguel Grau UDH,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,29,-
Fellipe Bastos,Avaí FC,https://img.a.transfermarkt.technology/portrait/small/31127-1581408537.jpg?lm=1,33,€150k
Jorge Vílchez,Club Octavio Espinosa,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,32,-
Raúl Albiol,Villarreal CF,https://img.a.transfermarkt.technology/portrait/small/15452-1664974689.jpg?lm=1,38,€2.50m
Sergio Otálvaro,Olimpia Asunción,https://img.a.transfermarkt.technology/portrait/small/74105-1475692852.jpg?lm=1,36,€50k
Yoel Orosco,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,32,-
Rodrigo Ramos,Internacional de Lages,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,44,-
Edinho,FC Ferreiras,https://img.a.transfermarkt.technology/portrait/small/27363-1561452414.jpg?lm=1,40,-
Jorge Taboada,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,36,-
Paulo Sérgio,Without Club,https://img.a.transfermarkt.technology/portrait/small/218-1672400539.jpg?lm=1,54,-
Valtinho,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,56,-
Álvaro Palacios,Unión San Martín,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,29,-
Junior Huamán,None,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,31,-
Patrick Vieira,Bayer 04 Leverkusen,https://img.a.transfermarkt.technology/portrait/small/3183-1458213441.jpg?lm=1,47,-
Álvaro Bouroncle,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,29,-
Reinaldo,Grêmio Foot-Ball Porto Alegrense,https://img.a.transfermarkt.technology/portrait/small/s_227512_123_2012_12_11_1.jpg?lm=1,47,-
Doka Madureira,None,https://img.a.transfermarkt.technology/portrait/small/52212-1505604064.jpg?lm=1,39,-
Léo Gago,None,https://img.a.transfermarkt.technology/portrait/small/s_63275_1023_2012_1.jpg?lm=1,40,-
Jorge Molina,Universidad San Martín de Porres,https://img.a.transfermarkt.technology/portrait/small/57825-1447256894.jpg?lm=1,41,-
David Torres,Ontinyent 1931 CF,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,37,-
Aldair Ramos,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,28,-
Gonzalo Guadalupe,José Gálvez FBC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,29,-
R13 Fussball Agenciamento Esportivo LTDA,None,None,None,None
Ricardo Rodríguez,Torino FC,https://img.a.transfermarkt.technology/portrait/small/86784-1663596388.jpg?lm=1,31,€3.50m
David Suazo,Without Club,https://img.a.transfermarkt.technology/portrait/small/20749-1623841091.jpg?lm=1,44,-
Jorge Rodríguez,Club Estudiantes de La Plata,https://img.a.transfermarkt.technology/portrait/small/333760-1636585193.JPG?lm=1,28,€4.00m
Godson Ihedioha,Alianza Universidad,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,35,-
Walter Brousset,Credicoop San Román,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,29,-
Juan José Cáceres,Club Atlético Lanús,https://img.a.transfermarkt.technology/portrait/small/756494-1636325042.JPG?lm=1,23,€1.00m
Erick Chávez,UCV Moquegua,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,35,-
Lucas Monteiro,Meyrin FC,https://img.a.transfermarkt.technology/portrait/small/537821-1620398196.jpg?lm=1,22,-
None,None,None,None,None
Marc Guéhi,Crystal Palace,https://img.a.transfermarkt.technology/portrait/small/392757-1683030598.jpg?lm=1,23,€35.00m
Gianbranco Ríos,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,29,-
Thiago Marabá,Without Club,https://img.a.transfermarkt.technology/portrait/small/s_197736_11449_2010_1.jpg?lm=1,37,-
Fábio Renato,Club Peñarol,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,43,-
None,None,None,None,None
Diego Paulista,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,36,-
Raphael Andrade,None,https://img.a.transfermarkt.technology/portrait/small/s_107022_8793_2012_1.jpg?lm=1,41,-
YOU FIRST,None,None,None,None
None,None,None,None,None
Pedro Poma,Alianza Universidad,https://img.a.transfermarkt.technology/portrait/small/1130162-1688664940.jpg?lm=1,28,€25k
Paulinho Macaíba,None,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,40,-
Kevin Villafuerte,Miguel Grau UDH,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,32,-
José Castro,La Maquina FC,https://img.a.transfermarkt.technology/portrait/small/s_135856_10091_2012_1.jpg?lm=1,36,-
Otacílio Neto,Without Club,https://img.a.transfermarkt.technology/portrait/small/s_54292_8793_2010_1.jpg?lm=1,41,-
Wellington Bruno,Without Club,https://img.a.transfermarkt.technology/portrait/small/s_214148_3330_2012_2.jpg?lm=1,37,-
Uilton,FC Paços de Ferreira,https://img.a.transfermarkt.technology/portrait/small/594546-1550237339.jpg?lm=1,31,€400k
Reinaldo,Grêmio Foot-Ball Porto Alegrense,https://img.a.transfermarkt.technology/portrait/small/s_227512_123_2012_12_11_1.jpg?lm=1,47,-
Pedro,CR Flamengo,https://img.a.transfermarkt.technology/portrait/small/432895-1668696996.jpg?lm=1,26,€22.00m
Everton,CR Flamengo,https://img.a.transfermarkt.technology/portrait/small/321239-1603795820.jpg?lm=1,27,€9.00m
None,None,None,None,None
Emerson Palmieri,West Ham United,https://img.a.transfermarkt.technology/portrait/small/181778-1660636930.jpg?lm=1,29,€12.00m
Giorman Goyzueta,Club Octavio Espinosa,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,29,-
Fabinho Capixaba,None,https://img.a.transfermarkt.technology/portrait/small/s_74545_3330_2012_1.jpg?lm=1,40,-
Claude Makélélé,CTE Colatina Futebol Clube ,https://img.a.transfermarkt.technology/portrait/small/4182-1542019034.jpg?lm=1,50,-
Phil Foden,Manchester City,https://img.a.transfermarkt.technology/portrait/small/406635-1668524492.jpg?lm=1,23,€110.00m
Romario Sencia,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,32,-
Wilfredo Baca,Ecosem Pasco,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,28,-
Petter Joya,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,28,-
Hans Paiva,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,37,-
JV SPORTS,None,None,None,None
Alfredo Zapata,Unión Parachique,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,32,-
Jordy Reyes,Unión Parachique,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,30,-
None,None,None,None,None
Alexander Llanos,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,26,-
Leandro Santos,Without Club,https://img.a.transfermarkt.technology/portrait/small/s_122645_8793_2012_1.jpg?lm=1,39,-
Daniel Rezende,None,https://img.a.transfermarkt.technology/portrait/small/s_97538_1751_2012_1.jpg?lm=1,40,-
None,None,None,None,None
Anderson Sinchitullo,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,28,-
None,None,None,None,None
Hernani,Parma Calcio 1913,https://img.a.transfermarkt.technology/portrait/small/181768-1686211173.jpg?lm=1,29,€2.00m
Sandro Silva,Without Club,https://img.a.transfermarkt.technology/portrait/small/s_74536_978_2012_1.jpg?lm=1,39,-
Diego Campos,Degerfors IF,https://img.a.transfermarkt.technology/portrait/small/379892-1551257184.jpg?lm=1,28,€700k
Fábio Espinho,Unknown,https://img.a.transfermarkt.technology/portrait/small/114130-1478181894.jpg?lm=1,38,-
Vides Pérez,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,28,-
Dida,---,https://img.a.transfermarkt.technology/portrait/small/5800-1447749019.jpg?lm=1,50,-
MAS PILO S.A.S,None,None,None,None
Danilinho,Without Club,https://img.a.transfermarkt.technology/portrait/small/45709-1453739188.jpg?lm=1,36,-
Gino Ríos,Atlético Bruces,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,29,-
Osmar Ferreyra,FK Krasnodar,https://img.a.transfermarkt.technology/portrait/small/s_16682_209_2013_11_20_1.jpg?lm=1,40,-
Mattéo Guendouzi,SS Lazio,https://img.a.transfermarkt.technology/portrait/small/465830-1646212708.jpg?lm=1,24,€20.00m
Thiago Correa,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,41,-
Bruno Pajuelo,Coronel Bolognesi,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,28,-
Aldair Jiménez,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,28,-
Fabiano Oliveira,Without Club,https://img.a.transfermarkt.technology/portrait/small/s_53761_614_2012_1.jpg?lm=1,36,-
Caio Henrique,AS Monaco,https://img.a.transfermarkt.technology/portrait/small/420064-1614091193.jpg?lm=1,26,€20.00m
Gianfranco di Julio,None,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,37,-
Lucas Concistre,None,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,40,-
SEG - Sports Entertainment Group,None,None,None,None
Aris Cruz,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,26,-
Juan Marcarie,None,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,38,-
Gold Players S.A.,None,None,None,None
Vladimir Hood,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,27,-
Junior Casanova,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,28,-
Osvaldo Ramírez,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,39,-
Hugo Morais,SV Werder Bremen,https://img.a.transfermarkt.technology/portrait/small/s_25123_2990_2010_2.jpg?lm=1,45,-
Mauro Marrone,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,37,-
Leandro Collavini,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,37,-
None,None,None,None,None
Iván Brun,Real Potosí,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,39,€25k
Manuel Olaya,UCV Moquegua,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,32,-
Milovan Díaz,Miguel Grau Abancay,https://img.a.transfermarkt.technology/portrait/small/639762-1608327835.jpg?lm=1,26,-
Ayrton Freundt,None,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,29,-
Alessio Rigacci,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,29,-
Edson Barrientos,Estrella Azul,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,28,-
Adhemir Cleque,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,32,€100k
Michael Escudero,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,30,-
Elgar Díaz,Unión Parachique,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,32,-
None,None,None,None,None
Manuel Rivadeneira,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,26,-
Diego,Kashiwa Reysol,https://img.a.transfermarkt.technology/portrait/small/376155-1648733176.jpg?lm=1,28,€500k
Rafael Viotti,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,35,-
Guillermo Vernal,CD Alfonso Ugarte de Puno,https://img.a.transfermarkt.technology/portrait/small/582615-1682538322.png?lm=1,28,€275k
Héctor Quichua,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,30,-
Sebastián Pinedo,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,28,-
Claudio Pérez,CA Atlas (General Rodriguez),https://img.a.transfermarkt.technology/portrait/small/89294-1417614122.jpg?lm=1,37,-
Miguel Céspedes,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,28,-
Kevin Urrutia,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,28,-
Juan Manuel Quevedo,None,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,40,-
Renato Bernales,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,32,-
Jonathan Espinoza,Racing Club de Huamachuco,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,29,-
Alexis López,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,28,-
Arturo Yaya,None,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,29,-
Andry Huaripata,Credicoop San Cristóbal,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,30,-
Aarón Silva,None,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,37,-
Jairo Monsalve,ADA Jaén,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,28,-
Nils Alania,Club Atlético Torino,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,34,-
Loyer Vásquez,None,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,33,-
Percy Zavala,Atlético Verdún,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,34,-
None,None,None,None,None
Diego Cisterna,None,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,42,-
Wálter Mendoza,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,37,-
Agustin Gómez,Club Deportivo Morón,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,27,€175k
Luis Velázquez,Club Social y Deportivo Juan José Moreno,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,38,-
Junior Cahua,Club Octavio Espinosa,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,35,-
Renzo Ramos,None,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,34,-
Waldir Castro,Deportivo Verdecocha,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,29,-
Facundo Rodríguez,Universidad César Vallejo,https://img.a.transfermarkt.technology/portrait/small/354740-1688338540.jpg?lm=1,28,€250k
Diego Aguiar,None,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,42,-
Juergen Rodríguez,Credicoop San Román,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,29,-
Henry Galliquio,None,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,38,-
Royer Vásquez,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,31,-
Rodrigo Uriarte,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,28,-
Lucas Aveldaño,CE Andratx,https://img.a.transfermarkt.technology/portrait/small/81456-1544695891.jpg?lm=1,38,€25k
Edward Aguilar,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,26,-
Víctor Gallardo,Without Club,https://img.a.transfermarkt.technology/portrait/small/454927-1604155821.jpg?lm=1,27,-
Manuel Carrizales,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,27,-
Marco Lovera,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,28,-
Emmanuel Fernández Francou,Club Atletico Sarmiento La Banda,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,37,-
Mark Estrella,None,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,26,-
Gastón Minutillo,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,35,-
Gabriel Zuvinikar,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,38,-
Gabriel Solís,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,38,-
Federico García,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,44,-
Mariano Barale,None,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,39,-
José Guerrero,Without Club,https://img.a.transfermarkt.technology/portrait/small/55349-1470916847.jpg?lm=1,36,-
Lucas Hiebel,FC Steinseltz ,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,25,-
Germán Weiner,None,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,39,-
SPORTSMANAGEMENTS,None,None,None,None
Fredy Salcedo,AJI de Calca,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,26,€125k
Brayan Támara,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,26,-
Sebastián Ternero,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,26,€100k
Wílder Medina,Unknown,https://img.a.transfermarkt.technology/portrait/small/s_77215_10503_2012_1.jpg?lm=1,42,-
Samuel Pinedo,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,27,-
Martín Granero,None,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,40,-
None,None,None,None,None
Marcelo Guzmán,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,38,-
Fabián Moyano,None,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,37,-
Fulman Camacho,SD Star Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,26,-
David Córdoba,None,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,42,-
Gonzalo Juárez,None,https://img.a.transfermarkt.technology/portrait/small/81869-1639161627.JPG?lm=1,38,-
Guillermo Esteban,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,36,-
Leandro Benítez,Gutiérrez Sport Club,https://img.a.transfermarkt.technology/portrait/small/s_56065_288_2012_1.jpg?lm=1,42,-
Roberto Dovetta,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,35,-
Lucas Romero,Club León FC,https://img.a.transfermarkt.technology/portrait/small/242201-1635923213.JPG?lm=1,29,€3.20m
Martín Civit,None,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,38,-
Percy Silva,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,27,-
Marcelo Ricci,None,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,37,-
Elvio Fredrich,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,38,-
Jorge Rotondo,Sportivo Rivadavia (Venado Tuerto),https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,39,-
Sergio Ponce,None,https://img.a.transfermarkt.technology/portrait/small/53040-1416995718.jpg?lm=1,42,-
None,None,None,None,None
Federico Íñiguez,Club Atlético Ferrocarril Midland,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,38,-
YOU FIRST,None,None,None,None
Lucas Rosales,None,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,40,-
Andrés Franzoia,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,38,-
Erick Corrales,Deportivo Saprissa II,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,21,-
Jorge Medina,Independente EC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,38,-
None,None,None,None,None
Leonardo Paravé,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,25,-
Leandro González Pírez,CA River Plate,https://img.a.transfermarkt.technology/portrait/small/113130-1644878036.png?lm=1,31,€1.20m
Eduardo Casais,None,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,38,-
Hernán Lillo,US Tempio,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,36,-
Mariano Tripodi,CA Metropolitano,https://img.a.transfermarkt.technology/portrait/small/s_42244_163_2012_11_27_1.jpg?lm=1,36,-
Facundo Quiroga,Club Ciudad de Bolivar,https://img.a.transfermarkt.technology/portrait/small/s_13834_515_2013_10_01_1.jpg?lm=1,45,-
None,None,None,None,None
Darío Bottinelli,None,https://img.a.transfermarkt.technology/portrait/small/54489-1497619625.jpg?lm=1,36,-
El. Sports Agency,None,None,None,None
Rogers Chiclayo,Real Sociedad Chugay,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,26,-
None,None,None,None,None
Roy Jáuregui,Real Sociedad Chugay,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,28,-
None,None,None,None,None
None,None,None,None,None
None,None,None,None,None
Bruno Ferraz,GS Loures,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,48,-
Leandro Coronel,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,35,-
Andrés Bailo,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,35,-
Javier Liendo,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,35,-
None,None,None,None,None
None,None,None,None,None
Jorge Drovandi,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,38,-
Daniel Osvaldo,Without Club,https://img.a.transfermarkt.technology/portrait/small/37389-1445515028.jpg?lm=1,37,-
Luis Miguel Escalada,None,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,37,-
Esteban Rivas,Club Peñarol,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,39,-
Brayan Huacchillo,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,24,-
Ignacio Canuto,Without Club,https://img.a.transfermarkt.technology/portrait/small/68199-1425461929.jpg?lm=1,37,-
Ronaldo Alguedas,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,25,-
None,None,None,None,None
None,None,None,None,None
Alexander Villanueva,CD Unión Juventud,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,29,-
Emanuel Celiz,None,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,38,-
Golden Managers,None,None,None,None
Ebert Portella,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,30,-
Bryan Guerrero,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,28,-
Ezequiel Viola,None,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,36,-
