club,shooting,dribbling_control,passing_vision,tackling_interception,aerial_defense,speed_agility,strength_stamina,decision_making,work_ethic_effort,leadership,teamwork,goalkeeping_abilities,behavioral_attributes,player_traits,club_rating
Arouca,9.875,11.875,9.708333333333334,7.6875,6.25,12.5,10.166666666666666,10.125,11.666666666666666,4.625,10.0,1.9642857142857142,5.75,1.75,1359.0
Ciudad de Lucena,6.8125,11.125,8.375,6.8125,5.75,12.583333333333334,8.416666666666666,9.25,8.333333333333334,4.625,7.5,2.3214285714285716,6.5,3.25,1156.0
Virtus Verona,7.625,10.5625,8.25,6.1875,4.25,11.666666666666666,8.5,10.0,9.666666666666666,5.25,9.25,2.5,6.875,2.25,1156.0
A. Baleares,8.0,10.916666666666666,9.111111111111112,7.166666666666666,5.555555555555556,13.666666666666666,7.888888888888889,9.833333333333332,9.0,5.0,6.333333333333333,2.0,5.333333333333334,2.6666666666666665,1156.0
Leixões,8.6875,12.875,9.5,6.6875,4.75,12.833333333333334,10.0,10.375,9.333333333333334,4.125,9.0,2.3214285714285716,6.375,2.5,1318.0
Vaduz,10.25,12.0,9.125,6.875,5.833333333333333,12.916666666666666,10.25,10.25,11.083333333333334,3.875,10.75,1.7142857142857142,6.5,1.75,1156.0
Imolese,7.0,8.8125,6.833333333333333,4.75,5.25,11.333333333333334,6.666666666666667,9.125,8.083333333333334,5.0,6.5,2.0714285714285716,5.25,1.5,1156.0
Knokke,7.875,10.375,9.125,6.8125,6.083333333333333,12.833333333333334,8.25,10.625,8.916666666666666,4.875,9.75,2.5,5.125,2.5,1156.0
SKU Amstetten,7.6875,11.625,9.208333333333334,6.8125,6.75,12.916666666666666,9.75,9.5,8.416666666666666,6.75,9.25,1.9285714285714286,7.125,2.0,1156.0
Villarrubia,8.625,9.875,9.583333333333334,7.75,4.666666666666667,13.166666666666666,8.833333333333334,10.5,11.0,6.75,9.0,2.4285714285714284,7.25,2.5,1156.0
Olot,9.833333333333334,12.666666666666666,10.38888888888889,7.833333333333334,5.666666666666667,13.777777777777779,8.777777777777779,10.333333333333334,11.333333333333334,6.333333333333333,11.0,2.0952380952380953,6.5,1.6666666666666667,1156.0
US Avranches,6.25,10.333333333333334,8.888888888888891,7.166666666666666,6.0,13.222222222222223,9.888888888888888,9.166666666666666,7.555555555555556,5.5,9.666666666666666,1.8095238095238095,5.0,2.3333333333333335,1156.0
Talavera,8.125,11.8125,9.166666666666666,7.0625,4.0,13.166666666666666,9.5,9.625,11.416666666666666,4.125,9.75,2.1785714285714284,5.875,2.25,1156.0
Ac. Viseu,10.1875,13.0,10.25,7.5625,5.333333333333333,13.5,10.333333333333334,10.0,11.666666666666666,4.0,8.75,1.8214285714285714,5.75,1.5,1156.0
Matelica,8.3125,11.0,9.291666666666666,8.4375,6.833333333333333,11.583333333333334,11.166666666666666,11.125,11.333333333333334,5.125,12.5,1.8214285714285714,6.5,1.5,1156.0
QRM,7.625,11.3125,9.458333333333334,7.5,5.083333333333333,12.666666666666666,8.833333333333334,11.125,9.833333333333334,4.625,11.0,1.9285714285714286,4.75,2.5,1156.0
Sevilla B,5.625,11.0,7.75,6.375,4.833333333333333,12.833333333333334,6.666666666666667,7.5,8.5,5.5,7.0,2.4285714285714284,5.5,1.5,1156.0
Novara,9.25,11.625,10.0,7.25,6.0,12.416666666666666,10.916666666666666,10.375,11.25,5.375,11.5,2.392857142857143,6.5,2.75,1156.0
FC Sète 34,6.625,10.9375,8.291666666666666,6.375,6.583333333333333,12.5,10.166666666666666,9.25,10.583333333333334,4.875,9.25,2.142857142857143,6.125,1.75,1156.0
Hospitalet,6.625,11.125,8.75,5.875,4.416666666666667,13.166666666666666,7.666666666666667,8.0,8.75,3.5,6.5,2.2142857142857144,5.125,2.5,1156.0
Poblense,11.5,13.25,11.666666666666666,7.25,6.666666666666667,13.666666666666666,10.666666666666666,10.5,11.0,5.0,8.0,2.142857142857143,8.0,1.0,1156.0
Go Ahead,8.25,11.625,10.0,6.1875,5.916666666666667,13.333333333333334,9.666666666666666,10.0,9.75,5.25,9.75,2.1785714285714284,4.75,1.5,1156.0
Ejea,6.125,10.1875,9.375,7.625,7.666666666666667,12.833333333333334,9.666666666666666,8.875,10.0,4.375,7.25,2.2857142857142856,6.0,1.75,1156.0
SC Bastia,10.25,11.8125,10.583333333333334,7.5,6.916666666666667,12.083333333333334,12.0,11.0,12.25,5.0,11.0,2.0714285714285716,6.0,1.75,1156.0
Red Star FC,7.875,11.4375,9.875,7.5625,6.416666666666667,12.916666666666666,10.0,10.25,9.166666666666666,5.875,9.0,2.4642857142857144,5.25,1.75,1156.0
Viktoria 1889,8.25,10.75,8.458333333333334,7.5625,6.916666666666667,10.75,10.083333333333334,10.0,8.0,5.5,8.25,2.0357142857142856,6.0,1.75,1156.0
Renate,6.625,9.6875,7.291666666666667,5.8125,6.416666666666667,11.416666666666666,7.833333333333333,7.75,9.833333333333334,5.625,6.5,2.1785714285714284,5.25,2.25,1156.0
Leioa,6.999999999999999,10.583333333333334,9.61111111111111,8.583333333333334,6.4444444444444455,12.222222222222221,8.777777777777777,10.833333333333332,7.666666666666667,4.333333333333334,9.0,1.9047619047619049,6.333333333333334,2.6666666666666665,1156.0
Paganese,8.0,10.0,8.777777777777777,5.916666666666667,6.666666666666667,12.0,8.333333333333334,9.833333333333334,10.777777777777779,6.0,9.666666666666666,1.8571428571428572,6.833333333333333,1.3333333333333333,1156.0
Carrarese,8.75,11.375,9.791666666666666,7.3125,6.416666666666667,11.916666666666666,9.666666666666666,9.625,11.0,4.875,10.75,2.107142857142857,5.875,2.0,1156.0
Pontedera,7.9375,9.25,7.75,6.4375,6.166666666666667,10.75,9.916666666666666,8.0,9.166666666666666,5.0,8.5,2.142857142857143,5.375,1.75,1156.0
RM Hamm Benfica,7.1875,10.25,7.833333333333333,6.8125,4.583333333333333,12.166666666666666,8.083333333333334,8.25,8.416666666666666,5.125,8.5,1.75,6.375,1.25,1156.0
Rostock,11.5,11.875,10.166666666666666,7.25,6.5,13.0,9.833333333333334,9.875,12.083333333333334,4.875,10.5,2.0714285714285716,7.625,2.0,1156.0
Málaga C,6.625,11.625,8.0,4.375,5.166666666666667,13.166666666666666,7.666666666666667,7.5,8.333333333333334,3.75,6.5,2.2857142857142856,6.5,2.5,1156.0
FC Villefranche,7.0625,11.375,8.333333333333334,6.0625,6.416666666666667,12.25,8.0,9.5,8.666666666666666,4.75,8.0,2.107142857142857,5.75,1.75,1156.0
Leonesa,9.0,11.8125,9.416666666666666,6.375,5.0,13.166666666666666,8.75,11.25,9.083333333333334,5.0,9.25,2.1785714285714284,6.0,2.5,1156.0
Pistoiese,7.666666666666666,10.416666666666666,8.38888888888889,7.666666666666667,5.888888888888889,11.555555555555557,8.888888888888888,10.166666666666666,8.88888888888889,5.0,9.0,1.8571428571428574,6.666666666666667,2.6666666666666665,1156.0
Lorca D.,7.3125,9.875,8.708333333333334,6.375,4.833333333333333,12.75,9.5,9.625,8.916666666666666,5.5,8.5,1.9642857142857142,4.25,2.25,1156.0
Linares,7.0,10.625,9.5,8.125,4.5,12.833333333333334,9.833333333333334,9.0,9.333333333333334,5.25,7.0,2.0,8.25,3.0,1156.0
FC Annecy,8.9375,12.0,8.583333333333334,7.0,6.25,12.333333333333334,9.5,10.875,9.75,5.875,8.5,1.8928571428571428,5.125,2.75,1156.0
Casertana,9.1875,11.625,10.333333333333334,7.9375,6.166666666666667,12.75,10.666666666666666,10.125,12.166666666666666,5.375,10.5,2.2857142857142856,5.625,1.5,1156.0
Vis Pesaro,6.125,9.75,8.166666666666666,5.875,6.25,11.5,7.916666666666667,9.0,9.583333333333334,5.5,7.25,1.8214285714285714,7.0,2.5,1156.0
Francs Borains,9.083333333333334,11.083333333333332,9.055555555555555,7.25,5.888888888888888,12.222222222222221,8.444444444444445,11.666666666666668,10.222222222222223,4.833333333333333,10.0,2.1428571428571432,4.666666666666666,3.3333333333333335,1156.0
Lucchese,7.5,9.875,9.5,7.0,5.5,12.166666666666666,9.666666666666666,9.0,10.833333333333334,3.75,10.5,2.0714285714285716,4.75,1.5,1156.0
Aarau,10.9375,12.8125,10.791666666666666,8.4375,4.833333333333333,12.583333333333334,9.25,11.875,8.833333333333334,5.625,10.0,2.142857142857143,6.0,2.5,1156.0
SV Werder II,5.75,13.0,7.833333333333333,6.5,5.666666666666667,13.0,7.0,8.0,6.333333333333333,7.0,7.0,2.4285714285714284,6.0,2.0,1156.0
SC Freiburg II,7.125,11.4375,7.75,6.0625,6.75,13.416666666666666,7.416666666666667,7.5,8.166666666666666,4.25,7.0,1.9642857142857142,5.75,2.75,1156.0
Tarazona,6.8125,10.8125,9.375,7.3125,5.166666666666667,12.583333333333334,7.333333333333333,9.625,8.5,5.875,8.5,2.0,5.0,2.25,1156.0
Portugalete,8.5,10.5625,9.125,7.0625,5.833333333333333,12.083333333333334,9.5,9.875,10.333333333333334,5.25,11.25,2.0357142857142856,7.125,1.75,1156.0
Oliveirense,9.4375,12.8125,8.916666666666666,6.125,4.75,13.083333333333334,10.0,9.5,10.833333333333334,4.25,8.0,2.142857142857143,6.75,2.5,1156.0
Bourg en B.,7.8125,10.75,7.958333333333333,7.25,6.5,12.5,9.416666666666666,11.0,9.666666666666666,5.5,8.5,2.3214285714285716,5.5,1.75,1156.0
SO Cholet,9.875,11.3125,9.375,7.8125,7.5,11.666666666666666,10.0,10.25,12.166666666666666,5.125,10.0,2.0357142857142856,6.875,2.0,1156.0
Neuchâtel Xamax,9.125,11.4375,8.958333333333334,6.875,6.583333333333333,12.75,10.333333333333334,10.875,10.25,4.5,10.75,2.2142857142857144,4.25,2.5,1305.0
Huesca B,7.25,10.333333333333334,8.11111111111111,6.416666666666667,6.4444444444444455,12.555555555555557,8.777777777777779,9.833333333333332,8.666666666666666,2.1666666666666665,7.333333333333333,2.4285714285714284,7.5,2.0,1156.0
Monopoli,6.375,8.9375,7.583333333333333,6.9375,6.416666666666667,10.083333333333334,7.583333333333333,8.625,9.666666666666666,4.625,8.5,2.142857142857143,6.0,1.75,1156.0
Lleida,9.875,10.25,10.0,8.375,7.166666666666667,12.0,11.0,10.25,10.0,3.5,8.5,2.642857142857143,4.5,1.5,1156.0
Liège,9.0,11.5,8.5,5.75,4.0,13.333333333333334,6.0,10.0,10.666666666666666,3.5,10.0,1.7142857142857142,5.5,1.0,1156.0
Olhanense,9.125,11.3125,8.75,7.0,6.416666666666667,11.666666666666666,11.083333333333334,9.625,11.333333333333334,4.375,8.5,2.392857142857143,6.75,2.25,1156.0
Chiasso,8.75,11.25,8.833333333333334,7.125,8.0,11.833333333333334,8.333333333333334,9.5,8.5,5.25,8.5,2.0714285714285716,6.75,2.5,1156.0
Pro Patria,6.625,9.6875,8.041666666666666,7.25,5.25,12.5,7.666666666666667,7.25,8.333333333333334,5.875,8.75,2.3214285714285716,6.375,1.75,1156.0
Halle,8.0625,11.9375,9.416666666666666,8.3125,6.083333333333333,13.333333333333334,9.25,9.25,10.5,4.375,11.5,2.3214285714285716,6.5,3.0,1156.0
Ferrol,9.583333333333334,11.833333333333332,10.444444444444445,6.083333333333334,5.333333333333333,13.666666666666666,8.777777777777779,8.0,9.444444444444445,2.8333333333333335,8.0,2.0476190476190474,4.833333333333334,2.6666666666666665,1156.0
Thes Sport,11.0,10.25,12.666666666666666,8.75,7.333333333333333,11.333333333333334,9.666666666666666,11.0,10.0,6.0,11.0,1.4285714285714286,5.5,3.0,1156.0
Helmond,8.583333333333334,10.666666666666666,8.88888888888889,7.583333333333334,8.777777777777779,10.444444444444445,11.555555555555555,11.833333333333332,12.555555555555555,4.166666666666667,12.333333333333334,2.0476190476190474,5.0,2.0,1156.0
Sanse,8.0625,11.875,10.083333333333334,7.6875,7.083333333333333,12.666666666666666,9.916666666666666,10.0,9.166666666666666,5.0,8.0,1.7857142857142858,6.125,2.0,1156.0
Gubbio,9.0625,10.25,9.083333333333334,7.8125,6.666666666666667,11.5,9.416666666666666,10.0,9.5,5.375,10.0,2.142857142857143,7.25,2.0,1156.0
Dessel,6.6875,10.75,8.375,6.3125,6.25,11.916666666666666,7.0,10.125,11.75,6.125,10.25,2.1785714285714284,6.25,2.0,1156.0
Unionistas,8.0625,11.9375,9.25,7.9375,5.083333333333333,13.166666666666666,8.416666666666666,11.25,9.666666666666666,5.875,9.5,2.2142857142857144,6.5,2.25,1156.0
Vit. Setúbal,8.0625,10.75,8.083333333333334,6.6875,6.583333333333333,11.75,9.0,9.0,10.083333333333334,5.75,9.75,2.2857142857142856,6.75,2.75,1371.0
Winterthur,7.625,12.125,8.75,7.0625,6.666666666666667,12.583333333333334,8.416666666666666,9.875,9.583333333333334,5.875,9.25,2.1785714285714284,7.875,1.75,1156.0
Intercity,8.4375,11.375,9.791666666666666,6.75,6.25,12.75,9.583333333333334,9.0,9.166666666666666,5.625,8.25,2.1785714285714284,4.875,2.0,1156.0
Le Puy Foot 43,9.0,11.3125,8.75,7.4375,4.916666666666667,11.833333333333334,8.25,10.875,10.25,5.0,8.75,1.8928571428571428,6.0,2.0,1156.0
Pergolettese,6.75,10.333333333333332,8.666666666666666,6.0,5.666666666666667,12.888888888888888,7.777777777777778,7.166666666666667,10.222222222222221,3.3333333333333335,8.666666666666666,2.2857142857142856,7.0,2.0,1156.0
Lübeck,8.1875,10.875,9.125,6.875,7.5,12.416666666666666,11.333333333333334,9.875,10.416666666666666,4.875,10.25,1.8928571428571428,6.0,2.5,1156.0
Großaspach,7.375,11.6875,9.208333333333334,7.375,7.083333333333333,13.0,8.5,9.375,9.583333333333334,4.625,9.25,2.3214285714285716,5.375,2.5,1156.0
Turris,9.75,11.75,9.833333333333334,7.5,5.333333333333333,12.0,9.666666666666666,10.5,9.666666666666666,5.0,9.0,2.142857142857143,4.0,2.0,1156.0
TOP Oss,9.125,10.4375,9.75,6.5,7.083333333333333,12.25,10.166666666666666,11.5,10.583333333333334,4.375,11.25,2.392857142857143,6.0,2.5,1156.0
Fano,4.833333333333334,8.833333333333332,7.222222222222221,6.083333333333333,4.333333333333334,11.888888888888888,7.222222222222221,8.666666666666668,8.222222222222223,5.0,8.0,2.2380952380952377,6.166666666666666,1.6666666666666667,1156.0
GOAL FC,6.5,11.250000000000002,8.444444444444445,6.583333333333334,5.666666666666667,13.111111111111109,7.333333333333333,11.666666666666668,11.111111111111112,6.0,9.0,2.142857142857143,5.833333333333333,1.3333333333333333,1156.0
Don Benito,8.125,11.0,9.041666666666666,6.9375,5.583333333333333,12.916666666666666,9.916666666666666,10.375,8.75,4.625,9.25,1.9642857142857142,5.375,2.5,1156.0
Stade Lavallois MFC,9.25,11.9375,9.458333333333334,7.875,6.0,12.666666666666666,11.0,9.875,10.833333333333334,5.5,10.25,2.0,5.375,2.75,1156.0
Münster,8.0625,11.25,8.333333333333334,7.0,7.75,13.083333333333334,9.5,8.0,10.416666666666666,4.75,9.0,2.3214285714285716,5.75,2.75,1156.0
Burgos,10.916666666666666,12.749999999999998,10.888888888888888,8.083333333333334,7.333333333333333,12.444444444444445,10.888888888888888,11.5,9.333333333333334,6.5,10.0,2.047619047619048,5.166666666666667,2.3333333333333335,1156.0
CS Sedan Ardennes,7.916666666666668,10.0,9.277777777777779,6.583333333333333,7.444444444444444,12.111111111111109,10.444444444444445,10.333333333333332,12.111111111111112,4.166666666666667,10.333333333333334,2.4285714285714284,5.166666666666667,1.3333333333333333,1156.0
Grosseto,6.9375,10.125,6.958333333333333,4.4375,6.0,12.0,7.75,7.625,9.25,4.5,7.0,2.5714285714285716,5.625,1.75,1156.0
Coruxo,7.166666666666666,10.666666666666666,8.777777777777777,6.416666666666666,4.666666666666666,12.666666666666666,8.777777777777779,10.166666666666668,7.222222222222222,6.166666666666667,7.0,2.238095238095238,5.0,2.0,1156.0
ASM Belfort,5.375,10.875,8.25,7.625,4.0,14.0,5.666666666666667,9.25,8.666666666666666,5.75,8.5,2.2142857142857144,5.75,2.0,1156.0
Gaz. Ajaccio,6.875,10.4375,8.291666666666666,6.3125,6.916666666666667,12.583333333333334,8.333333333333334,10.0,9.666666666666666,5.125,9.0,2.2857142857142856,6.5,2.5,1438.0
Thonon Evian Grand Geneve,9.3125,12.1875,9.708333333333334,7.5,6.166666666666667,12.25,11.25,9.625,11.666666666666666,4.375,9.5,2.2142857142857144,6.125,2.25,1156.0
SV Horn,7.75,9.5,9.083333333333334,7.375,7.333333333333333,12.833333333333334,9.5,10.75,10.666666666666666,2.75,10.5,2.5,6.5,2.5,1156.0
Orihuela,8.25,11.375,10.416666666666666,8.75,6.083333333333333,11.583333333333334,8.083333333333334,11.625,11.166666666666666,6.5,10.5,2.2142857142857144,7.0,3.0,1156.0
Almería B,7.625,11.5625,8.333333333333334,6.0625,3.8333333333333335,13.25,7.416666666666667,8.625,9.5,2.25,8.0,2.0,4.75,2.25,1156.0
Quintanar del Rey,5.0,11.166666666666668,8.61111111111111,7.25,5.222222222222222,13.888888888888888,6.333333333333333,8.833333333333332,8.555555555555555,6.5,8.0,2.142857142857143,6.833333333333334,3.0,1156.0
Atzeneta,7.5,10.666666666666666,9.388888888888888,6.0,4.444444444444444,13.111111111111109,7.666666666666667,10.166666666666668,8.666666666666668,5.333333333333333,8.333333333333334,2.1904761904761907,5.5,2.0,1156.0
Schalke 04 II,5.125,10.875,7.083333333333333,6.25,6.5,12.666666666666666,6.0,8.75,8.0,5.5,7.0,2.2142857142857144,4.5,2.5,1156.0
Besançon Foot,8.8125,10.9375,9.291666666666666,6.3125,6.5,11.5,10.333333333333334,8.5,9.0,4.5,10.0,2.25,5.125,3.0,1156.0
RW Essen,9.9375,11.75,9.583333333333334,7.5625,6.166666666666667,12.75,9.0,10.875,11.083333333333334,4.25,9.5,2.0714285714285716,6.0,2.75,1156.0
Leiria,10.5,12.0625,9.375,7.0625,8.5,12.0,9.916666666666666,10.125,12.0,5.25,11.25,2.2142857142857144,6.25,3.25,1156.0
Leganés B,6.125,9.375,7.75,6.75,5.916666666666667,12.75,6.583333333333333,8.625,8.75,4.875,7.5,2.142857142857143,5.5,1.5,1612.0
US Concarneau,8.9375,12.0,9.25,6.9375,6.0,12.583333333333334,10.583333333333334,10.25,10.083333333333334,4.875,8.25,1.9642857142857142,6.0,2.75,1156.0
Trento,6.875,10.125,7.666666666666667,5.875,5.5,12.5,8.5,7.0,9.833333333333334,5.75,8.0,2.2857142857142856,5.75,1.5,1156.0
Football Club 93 BBG,8.3125,11.25,7.666666666666667,6.8125,5.75,12.5,8.25,9.875,7.0,4.875,8.0,2.2142857142857144,6.625,3.0,1156.0
Haro,10.5,12.625,10.583333333333334,6.625,5.5,13.666666666666666,8.166666666666666,10.75,10.666666666666666,5.75,9.5,1.7857142857142858,6.0,2.5,1156.0
Tamaraceite,6.6875,11.0625,7.833333333333333,6.8125,4.75,13.25,7.333333333333333,10.125,9.75,5.75,8.75,2.107142857142857,4.75,2.25,1156.0
Ravenna,10.5,11.75,9.625,7.75,6.583333333333333,11.25,9.833333333333334,10.25,11.583333333333334,4.875,10.0,1.8928571428571428,6.375,1.75,1156.0
Lecco,9.4375,11.25,9.833333333333334,7.0625,6.333333333333333,11.75,11.416666666666666,9.875,9.666666666666666,5.25,9.0,2.0,5.625,2.25,1156.0
Atlético Pamplona B,9.375,12.375,9.5,6.875,5.333333333333333,12.166666666666666,9.833333333333334,11.25,10.5,4.5,12.0,2.2142857142857144,5.75,2.5,1156.0
Estrela da Amadora SAD,5.6875,9.6875,7.041666666666667,4.375,3.9166666666666665,11.916666666666666,6.333333333333333,6.5,8.916666666666666,4.125,6.5,2.4285714285714284,5.5,2.75,1156.0
Mainz 05 II,7.8125,12.125,8.291666666666666,5.75,5.666666666666667,12.25,8.0,9.875,8.166666666666666,4.25,6.5,2.107142857142857,6.5,1.5,1156.0
Tubize,7.75,11.1875,8.916666666666666,6.8125,5.916666666666667,12.333333333333334,7.416666666666667,9.625,10.166666666666666,7.0,7.0,2.107142857142857,6.125,1.5,1156.0
Rupel Boom,8.125,11.375,8.75,6.8125,5.25,13.083333333333334,7.166666666666667,9.0,10.083333333333334,4.875,10.0,1.8214285714285714,6.0,2.25,1156.0
Patro Eisden,6.916666666666667,12.166666666666666,8.055555555555555,6.666666666666666,5.0,12.888888888888888,5.111111111111111,9.666666666666668,8.222222222222223,4.166666666666666,7.333333333333333,2.0952380952380953,6.166666666666667,1.0,1156.0
Bisceglie,7.75,11.25,8.833333333333334,7.375,6.333333333333333,12.916666666666666,9.666666666666666,9.75,10.666666666666666,4.875,9.25,2.357142857142857,4.875,2.25,1156.0
Schaffhausen,6.875,12.375,8.541666666666666,5.5,6.583333333333333,11.75,6.75,8.75,7.916666666666667,3.625,7.0,2.0357142857142856,6.75,2.75,1156.0
AlbinoLeffe,4.125,10.4375,4.916666666666667,3.0,5.5,10.333333333333334,3.6666666666666665,5.875,7.583333333333333,3.875,4.0,2.107142857142857,7.125,2.75,1156.0
Legnago,6.916666666666667,10.166666666666666,7.833333333333335,5.5,5.000000000000001,12.666666666666666,7.666666666666667,6.833333333333333,9.0,3.166666666666667,8.0,2.1904761904761907,4.833333333333333,2.0,1156.0
Torreense,9.3125,11.8125,9.75,7.5625,5.916666666666667,12.666666666666666,9.833333333333334,10.875,12.333333333333334,4.5,10.5,2.3214285714285716,6.0,2.5,1156.0
Caldas,7.75,11.25,7.166666666666667,6.75,6.333333333333333,12.666666666666666,10.333333333333334,10.5,11.333333333333334,2.5,10.0,1.7142857142857142,6.0,3.0,1156.0
Amora,9.333333333333332,11.750000000000002,10.166666666666666,7.166666666666666,4.666666666666667,13.555555555555555,9.0,9.5,10.333333333333334,5.666666666666666,11.333333333333334,2.238095238095238,5.5,3.0,1156.0
Langreo,7.875,11.0,8.041666666666666,6.1875,6.416666666666667,12.416666666666666,7.5,8.625,10.25,4.5,8.75,2.25,6.125,2.5,1156.0
SV Stripfing/Weiden,7.125,9.9375,7.791666666666667,5.9375,5.333333333333333,11.916666666666666,8.333333333333334,9.0,10.416666666666666,4.875,7.0,2.0,6.0,1.75,1156.0
Bonn,6.3125,10.25,8.458333333333334,6.5625,5.416666666666667,13.083333333333334,8.083333333333334,8.5,7.416666666666667,4.625,6.5,2.142857142857143,5.5,2.0,1156.0
Formentera,7.0,11.875,9.166666666666666,6.0,5.166666666666667,10.166666666666666,9.0,11.0,8.833333333333334,6.75,9.5,2.2857142857142856,4.5,2.5,1156.0
El Palo,6.416666666666666,11.083333333333334,8.000000000000002,6.666666666666667,4.111111111111112,11.666666666666666,7.444444444444444,8.833333333333334,8.222222222222223,3.8333333333333335,8.666666666666666,2.0952380952380953,6.833333333333333,2.6666666666666665,1156.0
Pontevedra,7.125,11.0,8.583333333333334,5.375,4.583333333333333,12.916666666666666,8.083333333333334,8.75,10.416666666666666,5.75,9.5,2.142857142857143,5.625,1.75,1156.0
RC Grasse,7.25,11.333333333333332,8.277777777777777,6.166666666666666,4.888888888888888,13.111111111111112,9.888888888888888,9.333333333333332,11.666666666666666,4.5,9.666666666666666,2.0,6.666666666666667,2.3333333333333335,1156.0
Kriens,7.75,12.0625,10.0,6.9375,5.916666666666667,11.666666666666666,9.666666666666666,9.75,11.0,3.625,9.25,2.0,5.75,1.75,1156.0
Algeciras,4.5,12.0,7.833333333333333,7.5,4.0,13.0,7.666666666666667,10.0,9.0,7.0,8.0,2.2857142857142856,4.5,2.0,1156.0
Calahorra,7.333333333333333,11.750000000000002,9.11111111111111,6.416666666666667,5.111111111111112,12.666666666666666,8.555555555555555,11.0,10.555555555555555,4.833333333333333,8.0,1.8571428571428572,7.0,2.0,1156.0
VfB Stuttgart II,6.75,12.0625,8.416666666666666,6.625,7.0,12.583333333333334,8.0,9.25,8.333333333333334,2.875,7.5,2.357142857142857,6.0,2.25,1156.0
Fermana F.C.,9.25,11.0,9.041666666666666,6.6875,6.833333333333333,12.5,10.0,10.25,9.583333333333334,5.0,9.0,2.107142857142857,5.5,1.75,1156.0
Louletano,10.375,12.125,9.0,6.5,5.916666666666667,12.5,10.083333333333334,9.375,12.5,4.875,9.25,2.0,6.0,2.25,1156.0
AS Saint-Priest,6.5,9.1875,7.5,6.5625,5.333333333333333,12.75,8.333333333333334,8.5,10.166666666666666,5.75,8.25,2.2142857142857144,6.375,2.0,1156.0
Getafe B,5.75,10.125,6.25,5.25,3.6666666666666665,12.5,5.333333333333333,10.25,6.333333333333333,4.5,6.0,2.0,7.5,2.0,1156.0
Sanluqueño,8.0,11.5,9.055555555555555,8.0,5.777777777777779,12.777777777777779,9.111111111111112,10.166666666666668,9.777777777777779,5.0,8.333333333333334,2.0952380952380953,4.333333333333333,2.3333333333333335,1156.0
Bayreuth,5.625,11.6875,8.458333333333334,6.4375,5.0,13.083333333333334,7.833333333333333,9.25,10.583333333333334,6.0,8.0,2.4642857142857144,4.375,1.75,1156.0
Mar Menor,7.0625,11.3125,8.625,6.3125,5.0,12.833333333333334,9.166666666666666,9.375,9.083333333333334,3.625,8.75,2.25,5.0,1.25,1156.0
Offenbach,7.5625,9.6875,8.916666666666666,7.5,5.833333333333333,12.5,9.333333333333334,9.875,10.0,5.5,8.75,1.7857142857142858,6.5,1.75,1156.0
Llagostera,6.833333333333333,10.75,8.333333333333332,6.416666666666666,4.888888888888888,12.444444444444443,8.0,10.0,7.888888888888889,7.5,8.0,2.142857142857143,8.666666666666668,1.3333333333333333,1156.0
Mérida,7.0,11.25,9.208333333333334,8.25,4.583333333333333,13.75,8.25,9.75,8.416666666666666,5.625,6.75,2.392857142857143,7.0,2.5,1156.0
Cavese,8.625,11.6875,9.166666666666666,7.125,7.333333333333333,11.25,11.083333333333334,10.5,11.5,5.625,11.25,1.8214285714285714,5.625,2.25,1156.0
Stade Briochin,8.5,11.0,9.583333333333334,7.125,7.416666666666667,12.166666666666666,11.25,9.375,10.666666666666666,4.625,10.25,2.357142857142857,7.125,1.75,1156.0
DUX Inter,8.25,10.125,9.333333333333334,8.125,6.0,12.5,8.666666666666666,11.0,10.666666666666666,4.75,9.0,2.0,7.0,2.5,1156.0
Olympic Club Charleroi,8.083333333333334,11.333333333333332,8.38888888888889,5.666666666666666,5.222222222222222,13.111111111111109,7.777777777777778,8.833333333333332,10.555555555555555,4.0,8.333333333333334,1.9047619047619049,5.166666666666667,2.6666666666666665,1156.0
US Lusitanos Saint-Maur,8.0,11.3125,9.458333333333334,7.625,4.666666666666667,12.666666666666666,8.583333333333334,9.875,8.5,6.0,9.0,2.0357142857142856,5.875,2.25,1156.0
FC Dornbirn 1913,7.0625,9.375,8.125,6.8125,6.833333333333333,12.0,9.333333333333334,9.625,9.75,5.75,10.0,2.0714285714285716,6.375,2.0,1156.0
Homberg,8.083333333333332,10.583333333333334,7.833333333333333,6.916666666666666,6.222222222222222,12.555555555555555,7.888888888888889,10.833333333333332,8.11111111111111,3.1666666666666665,7.333333333333333,2.1428571428571432,6.0,1.6666666666666667,1156.0
USBCO,8.625,11.9375,9.125,7.25,6.833333333333333,12.833333333333334,9.583333333333334,9.875,9.083333333333334,4.75,9.0,2.107142857142857,6.25,1.75,1156.0
US Créteil-Lusitanos,9.625,11.3125,8.666666666666666,7.0,7.083333333333333,12.25,11.833333333333334,9.875,10.0,4.5,9.0,2.25,5.625,2.25,1156.0
Farense B,7.125,10.8125,8.833333333333334,6.75,5.333333333333333,11.583333333333334,8.25,7.75,10.083333333333334,4.5,9.25,2.25,7.0,2.5,1156.0
Trofense,7.25,12.125,8.458333333333334,6.75,5.0,12.666666666666666,8.916666666666666,8.5,9.833333333333334,2.875,7.75,1.75,6.125,2.0,1156.0
Melilla,5.25,11.0,8.666666666666666,6.75,3.3333333333333335,13.0,7.333333333333333,10.5,10.666666666666666,3.5,8.0,3.142857142857143,4.5,1.0,1156.0
