club,shooting,dribbling_control,passing_vision,tackling_interception,aerial_defense,speed_agility,strength_stamina,decision_making,work_ethic_effort,leadership,teamwork,goalkeeping_abilities,behavioral_attributes,player_traits,club_rating
Casarano,9.375,10.0,7.0,6.75,7.666666666666667,11.333333333333334,12.166666666666666,10.25,11.166666666666666,6.25,10.0,2.2857142857142856,6.5,2.5,1156.0
AS Poissy,9.25,12.5,8.333333333333334,5.75,5.0,13.333333333333334,9.666666666666666,9.0,12.0,4.0,9.0,1.4285714285714286,4.5,2.0,1156.0
Sainte-Geneviève Sports,8.375,11.25,6.25,5.625,8.0,11.5,7.5,9.0,8.0,7.75,6.5,2.142857142857143,4.25,2.5,1156.0
AS Vitré,7.25,12.25,6.833333333333333,5.25,9.333333333333334,10.333333333333334,11.0,10.0,9.666666666666666,6.0,6.0,2.5714285714285716,4.5,3.0,1156.0
Sporting Ideal,7.625,9.375,6.166666666666667,4.5,5.166666666666667,11.5,7.333333333333333,7.0,10.0,5.0,7.0,1.7857142857142858,5.5,2.5,1156.0
Racing Besançon,8.0,11.25,8.0,5.75,5.833333333333333,11.833333333333334,10.0,10.0,9.666666666666666,4.25,7.0,2.0,3.5,3.5,1156.0
Alcorcón B,7.0,10.625,7.916666666666667,7.75,7.166666666666667,11.333333333333334,8.5,10.0,10.333333333333334,5.0,6.0,2.357142857142857,7.75,2.5,1156.0
FC Messina,8.625,8.625,7.083333333333333,7.75,8.666666666666666,10.333333333333334,12.166666666666666,9.5,11.666666666666666,4.5,10.5,2.0714285714285716,6.0,2.5,1156.0
Trélissac FC,8.5,9.375,7.166666666666667,7.625,8.666666666666666,11.0,11.0,10.75,9.0,6.25,7.5,2.142857142857143,7.0,1.0,1156.0
Biesheim ASC,6.5,10.25,6.5,6.5,7.0,14.0,9.0,11.0,12.0,6.5,7.0,2.2857142857142856,6.0,1.0,1156.0
Sablé FC,6.5,11.25,6.0,5.75,6.0,12.166666666666666,9.0,8.0,8.5,3.75,4.5,1.8571428571428572,4.5,2.0,1156.0
AC Amiens,10.5,11.5,9.0,6.25,7.166666666666667,11.166666666666666,11.666666666666666,9.75,10.833333333333334,3.5,10.0,2.2142857142857144,6.0,2.5,1156.0
AS Furiani-Agliani,8.5,10.5,6.25,5.0,7.333333333333333,12.0,8.166666666666666,10.5,7.333333333333333,6.25,6.5,2.357142857142857,5.25,2.5,1156.0
FSV Frankfurt,11.875,10.625,7.916666666666667,5.0,8.5,9.166666666666666,11.333333333333334,9.75,10.666666666666666,6.25,7.5,2.142857142857143,7.5,2.0,1156.0
Fortuna Düsseldorf II,10.0,12.25,6.916666666666667,6.875,8.333333333333334,12.833333333333334,8.666666666666666,8.5,10.333333333333334,4.0,8.0,2.5,7.0,1.0,1156.0
Zaragoza B,8.25,11.625,7.0,7.75,7.333333333333333,12.166666666666666,8.833333333333334,10.5,10.5,3.75,10.5,2.0714285714285716,8.25,2.5,1156.0
Oriental,7.5,9.125,5.166666666666667,4.5,9.0,9.0,8.833333333333334,7.75,7.5,3.75,7.5,1.5,6.75,1.5,1156.0
Paradiso,5.625,9.0,5.666666666666667,5.5,7.166666666666667,13.166666666666666,6.666666666666667,7.75,7.166666666666667,7.75,5.5,2.142857142857143,5.75,1.0,1156.0
Ceuta,6.5,11.375,6.166666666666667,5.25,6.0,12.333333333333334,7.0,7.5,7.833333333333333,5.25,6.5,2.142857142857143,3.75,3.0,1156.0
Pineto,9.25,10.25,6.666666666666667,8.25,8.0,8.666666666666666,12.0,10.5,11.0,8.0,13.0,2.142857142857143,7.5,3.0,1156.0
SV Waidhofen/Thaya,7.5,10.375,7.25,6.875,6.5,11.833333333333334,8.166666666666666,7.25,9.5,6.0,8.0,1.7142857142857142,6.5,1.5,1156.0
Stade Bordelais,8.5,10.875,7.916666666666667,6.0,9.166666666666666,11.833333333333334,12.666666666666666,9.25,12.333333333333334,5.75,9.0,2.2142857142857144,4.0,3.5,1156.0
SC Paderborn II,8.375,11.125,7.166666666666667,7.5,8.166666666666666,12.833333333333334,10.0,9.0,10.666666666666666,3.75,9.5,2.4285714285714284,6.25,3.0,1156.0
Iris Club Croix,5.75,10.375,6.583333333333333,6.0,8.0,13.333333333333334,9.166666666666666,10.75,9.166666666666666,6.0,6.5,2.2142857142857144,6.0,4.0,1156.0
AG Caen,9.5,10.625,8.833333333333334,6.625,7.0,10.833333333333334,9.166666666666666,10.5,9.0,6.0,9.5,2.0714285714285716,4.75,1.5,1156.0
Aubstadt,9.125,11.125,6.833333333333333,7.0,9.166666666666666,10.166666666666666,10.666666666666666,10.0,8.166666666666666,5.5,8.0,2.142857142857143,5.25,2.0,1156.0
Eichstätt,8.125,12.5,6.916666666666667,7.5,8.666666666666666,10.333333333333334,9.166666666666666,10.75,9.333333333333334,6.5,5.5,2.4285714285714284,5.5,2.5,1156.0
Lichtenberg,7.75,9.75,7.666666666666667,5.25,8.666666666666666,13.0,8.666666666666666,9.0,8.666666666666666,4.0,6.0,2.0,4.5,3.0,1156.0
FC Mulhouse,7.25,10.625,6.333333333333333,5.0,8.0,12.0,7.666666666666667,11.5,6.833333333333333,6.5,6.0,2.142857142857143,5.5,2.0,1156.0
AD Sanjoanense,9.5,9.75,7.5,6.625,8.166666666666666,9.5,11.166666666666666,10.5,10.833333333333334,3.5,8.5,2.2142857142857144,5.5,2.0,1156.0
Amarante,7.625,9.25,6.833333333333333,7.875,7.666666666666667,11.666666666666666,11.0,9.5,13.0,4.75,13.0,1.5714285714285714,6.25,1.0,1156.0
Campobasso,9.25,10.375,7.666666666666667,7.0,7.833333333333333,10.333333333333334,11.333333333333334,9.0,10.333333333333334,6.5,10.0,2.0714285714285716,6.0,1.5,1156.0
FC Mantois 78,7.875,11.625,6.083333333333333,5.5,7.166666666666667,11.833333333333334,6.0,12.0,6.0,5.0,6.0,1.8571428571428572,6.0,2.0,1156.0
Rathenow,7.25,11.0,7.166666666666667,6.5,6.666666666666667,13.0,7.0,12.0,8.333333333333334,6.0,6.0,2.2857142857142856,3.5,4.0,1156.0
Rosenheim,8.125,12.75,6.833333333333333,6.125,6.666666666666667,11.666666666666666,7.166666666666667,9.0,7.333333333333333,6.75,7.0,2.5714285714285716,6.25,1.5,1156.0
Cham,9.625,10.75,8.166666666666666,6.625,7.166666666666667,12.0,9.833333333333334,11.5,10.0,4.25,9.5,1.7857142857142858,4.25,2.0,1156.0
Esperança de Lagos,9.625,9.375,8.416666666666666,6.75,7.333333333333333,10.0,10.333333333333334,9.25,12.333333333333334,5.5,11.0,2.4285714285714284,6.75,3.0,1156.0
Paredes,9.75,11.0,8.166666666666666,6.5,8.0,10.666666666666666,11.833333333333334,10.5,8.833333333333334,4.75,8.0,1.9285714285714286,4.75,1.5,1156.0
Marino,9.0,11.0,7.583333333333333,6.75,8.666666666666666,9.166666666666666,7.833333333333333,10.25,8.833333333333334,5.75,9.0,1.7857142857142858,5.25,1.5,1156.0
First Vienna FC 1894,8.5,9.625,8.583333333333334,6.875,6.666666666666667,12.333333333333334,10.0,7.75,8.666666666666666,4.75,10.0,2.142857142857143,4.75,1.0,1156.0
CMS Oissel,9.0,10.75,5.0,5.75,8.0,13.0,8.0,10.0,6.333333333333333,4.5,6.0,1.5714285714285714,6.5,3.0,1156.0
Norderstedt,8.625,9.0,7.833333333333333,8.25,8.5,11.5,10.0,12.25,8.5,7.25,8.0,1.9285714285714286,6.75,2.5,1156.0
Fidelis Andria,9.25,10.25,8.0,8.5,6.666666666666667,11.333333333333334,12.0,9.5,10.333333333333334,5.5,11.0,2.2857142857142856,7.5,3.0,1156.0
Savoia,9.375,11.25,8.083333333333334,7.375,8.0,10.333333333333334,10.666666666666666,11.25,10.166666666666666,5.25,10.0,1.7142857142857142,6.75,2.5,1156.0
Verl,11.625,11.5,10.0,7.625,8.666666666666666,11.333333333333334,10.833333333333334,10.75,11.166666666666666,4.5,8.5,2.2142857142857144,6.0,2.0,1156.0
Stade Plabennécois,7.625,11.125,6.833333333333333,5.125,8.333333333333334,11.5,10.333333333333334,10.25,7.5,3.5,7.0,2.0714285714285716,4.75,2.0,1156.0
Bocholt,10.125,10.125,10.0,7.875,8.166666666666666,10.166666666666666,11.833333333333334,12.5,12.333333333333334,6.75,13.0,1.8571428571428572,8.0,3.0,1156.0
Biel-Bienne,6.375,10.75,6.333333333333333,5.125,7.0,12.333333333333334,7.833333333333333,11.0,6.666666666666667,3.75,9.0,1.8571428571428572,7.25,2.5,1156.0
Schott Mainz,8.0,11.375,6.75,6.625,7.833333333333333,13.0,6.666666666666667,10.0,7.833333333333333,4.25,6.0,2.2142857142857144,6.25,1.5,1156.0
Gondomar,8.0,9.25,8.333333333333334,8.875,9.0,10.833333333333334,12.666666666666666,9.5,12.666666666666666,4.0,10.5,2.357142857142857,7.75,2.5,1156.0
Havelse,9.25,11.25,6.666666666666667,8.25,8.333333333333334,11.0,11.0,10.0,11.0,5.0,8.0,2.0,6.0,2.0,1156.0
Oriental Dragon,10.25,9.25,7.583333333333333,6.625,9.666666666666666,9.666666666666666,11.666666666666666,11.75,10.333333333333334,7.0,12.5,1.9285714285714286,6.75,2.5,1156.0
Stade Montois Football,7.625,10.375,6.583333333333333,6.125,9.166666666666666,11.0,10.0,10.25,9.666666666666666,4.75,6.5,1.7142857142857142,4.75,2.5,1156.0
Leça,8.0,9.875,6.083333333333333,5.5,9.0,12.166666666666666,8.833333333333334,9.0,9.833333333333334,3.75,8.0,2.357142857142857,5.0,2.5,1156.0
Loures,9.0,11.625,7.333333333333333,6.0,7.5,11.666666666666666,11.0,10.75,11.5,5.0,11.0,2.2857142857142856,6.5,1.5,1156.0
Lusitano Évora SAD,6.0,8.75,4.5,4.25,7.0,10.0,5.666666666666667,5.5,8.0,5.5,4.0,1.4285714285714286,6.5,2.0,1156.0
Illertissen,8.75,11.25,8.0,7.75,7.5,10.0,8.666666666666666,11.25,9.833333333333334,2.75,7.5,2.0714285714285716,6.75,1.5,1156.0
Buochs,6.875,11.25,6.333333333333333,5.625,6.666666666666667,12.833333333333334,7.0,8.75,7.5,6.0,6.5,1.9285714285714286,7.75,2.0,1156.0
Heimstetten,6.375,9.0,7.166666666666667,6.625,6.333333333333333,13.0,8.833333333333334,10.25,7.166666666666667,5.0,4.5,1.5714285714285714,5.5,2.0,1156.0
Pevidém,9.75,8.75,8.666666666666666,4.75,7.0,10.666666666666666,10.333333333333334,11.5,12.0,5.0,10.0,2.142857142857143,7.5,1.0,1156.0
União de Santarém,8.75,9.625,9.0,6.75,6.666666666666667,11.833333333333334,10.666666666666666,10.0,11.333333333333334,4.5,10.0,2.0714285714285716,5.75,2.0,1156.0
JA Drancy,8.75,10.375,6.916666666666667,6.25,7.5,11.666666666666666,11.166666666666666,8.0,8.833333333333334,5.5,8.5,1.8571428571428572,6.75,1.5,1156.0
Canelas 2010,9.375,10.625,9.5,7.875,6.5,10.166666666666666,11.166666666666666,11.0,10.0,4.75,11.5,2.642857142857143,6.0,1.0,1156.0
YF Juventus,7.625,10.5,7.416666666666667,7.375,5.333333333333333,13.333333333333334,7.0,9.0,8.166666666666666,5.25,7.5,2.0714285714285716,6.5,2.0,1156.0
Lokeren-Temse,9.0,10.0,9.666666666666666,8.375,5.666666666666667,12.666666666666666,9.0,10.75,11.833333333333334,5.25,12.5,2.2142857142857144,5.75,2.0,1156.0
Lus. Vildemoinhos,8.75,9.375,5.666666666666667,6.75,9.5,9.166666666666666,12.5,9.25,10.833333333333334,4.25,5.5,2.0714285714285716,7.0,1.5,1156.0
Halberstadt,7.875,9.875,6.916666666666667,6.875,8.5,13.166666666666666,6.0,9.75,7.0,4.0,5.0,2.4285714285714284,6.75,2.5,1156.0
ACR Messina,9.0,9.5,7.0,7.0,9.0,10.0,11.0,12.0,9.666666666666666,4.0,10.0,2.5714285714285716,6.0,3.0,1156.0
Eschen/Mauren,7.0,10.375,8.333333333333334,6.875,5.5,12.333333333333334,7.833333333333333,9.0,8.166666666666666,5.75,8.5,2.357142857142857,8.0,1.5,1156.0
Westhoek,7.875,10.5,7.583333333333333,6.0,6.0,12.5,8.833333333333334,10.75,9.0,5.25,5.5,1.6428571428571428,5.25,2.0,1156.0
Águeda,9.125,10.25,8.75,7.125,8.333333333333334,11.166666666666666,10.333333333333334,10.25,11.0,4.5,11.0,2.0714285714285716,5.5,3.0,1156.0
Anguiano,4.75,7.625,3.8333333333333335,3.25,7.166666666666667,12.5,7.0,7.5,5.0,5.0,3.5,2.142857142857143,8.0,2.0,1156.0
Covadonga,8.125,11.75,9.416666666666666,9.25,7.0,10.666666666666666,7.666666666666667,11.0,9.833333333333334,6.25,11.0,2.2857142857142856,7.0,3.0,1156.0
Barockstadt,7.375,8.375,5.333333333333333,5.5,7.166666666666667,13.0,9.333333333333334,7.75,6.5,6.5,6.0,2.0,5.75,1.5,1156.0
Sorrento,9.25,10.75,8.166666666666666,6.75,5.666666666666667,11.666666666666666,11.333333333333334,11.0,12.666666666666666,7.5,11.0,2.2857142857142856,6.0,2.0,1156.0
Thalwil,6.125,9.125,4.166666666666667,3.75,7.166666666666667,11.666666666666666,6.666666666666667,9.5,6.666666666666667,6.25,4.5,2.0714285714285716,4.75,2.0,1156.0
Holstein Kiel II,7.875,11.125,6.833333333333333,6.625,6.333333333333333,9.833333333333334,7.166666666666667,10.5,6.5,4.5,7.5,2.2857142857142856,7.0,1.5,1156.0
Rain,6.875,10.0,7.583333333333333,6.875,8.0,13.0,7.333333333333333,9.75,9.333333333333334,4.75,7.0,2.357142857142857,4.25,2.0,1156.0
Zwevezele,7.625,10.125,7.083333333333333,5.75,5.0,12.666666666666666,6.666666666666667,7.5,9.833333333333334,5.0,6.5,2.2142857142857144,4.25,3.0,1156.0
Heist,8.75,9.75,9.416666666666666,8.75,8.0,11.666666666666666,8.666666666666666,11.0,12.5,5.75,12.0,1.7857142857142858,6.75,2.0,1156.0
Delémont,6.25,11.25,6.5,6.5,7.833333333333333,10.666666666666666,8.333333333333334,9.75,8.666666666666666,7.0,6.5,2.0,4.5,2.5,1156.0
Marinhense,8.125,11.25,7.083333333333333,5.625,9.5,11.0,11.0,9.0,11.166666666666666,5.0,10.5,2.142857142857143,5.25,1.0,1156.0
Vidago,10.25,12.25,8.833333333333334,6.0,3.3333333333333335,13.333333333333334,10.333333333333334,9.0,10.0,4.5,9.0,2.142857142857143,5.5,1.0,1156.0
Lealtad,7.5,11.75,7.666666666666667,8.625,8.833333333333334,10.0,10.333333333333334,11.0,11.0,6.0,8.0,2.142857142857143,8.0,2.5,1156.0
Balingen,9.0,10.75,7.333333333333333,7.25,6.333333333333333,14.0,6.333333333333333,9.5,8.333333333333334,5.5,7.0,1.7142857142857142,7.0,1.0,1156.0
Düdingen,8.5,9.875,5.5,6.25,8.5,9.833333333333334,8.0,9.0,7.166666666666667,3.25,6.5,2.0714285714285716,5.25,2.0,1156.0
Baden,6.0,8.25,5.666666666666667,7.75,7.0,14.0,7.666666666666667,8.5,9.666666666666666,9.0,7.0,2.2857142857142856,6.5,1.0,1156.0
Houtvenne,6.5,9.125,5.75,5.375,6.5,11.833333333333334,6.833333333333333,8.25,9.166666666666666,3.0,6.0,2.142857142857143,4.75,2.0,1156.0
Gullegem,8.125,11.375,8.75,7.5,6.666666666666667,11.166666666666666,8.333333333333334,11.5,10.333333333333334,7.0,13.0,1.8571428571428572,6.0,2.5,1156.0
Felgueiras,7.625,10.625,8.083333333333334,6.625,7.166666666666667,11.166666666666666,9.0,10.25,5.666666666666667,6.25,7.5,2.142857142857143,3.25,2.0,1156.0
Linth 04,6.625,9.625,4.333333333333333,4.875,7.0,12.333333333333334,8.166666666666666,9.25,7.333333333333333,6.25,5.0,1.9285714285714286,6.5,2.0,1156.0
Chur 97,6.875,9.875,6.333333333333333,5.75,7.833333333333333,11.0,8.166666666666666,11.0,7.333333333333333,3.25,6.0,2.2142857142857144,5.25,1.5,1156.0
Castro Daire,9.625,8.25,7.25,5.5,7.666666666666667,11.166666666666666,12.333333333333334,8.0,13.833333333333334,6.25,11.5,2.2142857142857144,6.25,2.0,1156.0
1. FCN II,7.375,8.375,4.833333333333333,5.375,7.666666666666667,10.166666666666666,8.0,11.25,8.0,6.25,5.5,2.4285714285714284,3.25,2.5,1156.0
Varzim B,7.5,8.75,6.583333333333333,5.75,6.166666666666667,12.166666666666666,9.166666666666666,9.5,9.833333333333334,4.5,7.5,2.0714285714285716,6.75,1.5,1156.0
Hasselt,8.25,12.125,7.416666666666667,5.75,6.666666666666667,11.333333333333334,5.5,9.5,7.333333333333333,6.75,7.0,2.0,5.0,3.0,1156.0
Pedras Salgadas,8.0,11.125,7.25,5.375,7.166666666666667,12.833333333333334,7.5,9.0,5.333333333333333,2.0,7.0,2.2142857142857144,4.25,2.0,1156.0
Vila Real,8.625,9.625,7.75,7.125,8.333333333333334,10.666666666666666,11.833333333333334,9.25,11.666666666666666,4.5,11.0,1.8571428571428572,7.0,2.5,1156.0
Winkel Sport,7.5,9.75,7.916666666666667,8.25,7.333333333333333,12.833333333333334,8.0,10.25,9.166666666666666,7.0,9.0,2.0,5.75,2.0,1156.0
Coruña B,6.25,11.0,6.166666666666667,6.75,6.666666666666667,14.0,6.666666666666667,8.5,5.0,6.0,8.0,2.7142857142857144,5.5,2.0,1486.0
Breitenrain,7.0,9.375,7.0,5.375,7.833333333333333,13.0,9.333333333333334,9.0,7.5,4.25,5.0,1.8571428571428572,4.5,1.0,1156.0
Sacavenense,8.625,9.375,8.083333333333334,6.375,6.833333333333333,12.166666666666666,10.833333333333334,8.5,12.0,4.5,10.5,2.2857142857142856,5.75,3.0,1156.0
Albacete B,8.75,8.75,5.666666666666667,6.25,7.666666666666667,9.333333333333334,7.666666666666667,10.0,6.0,4.5,6.0,2.142857142857143,4.0,2.0,1156.0
Köniz,7.625,10.875,5.666666666666667,6.125,7.166666666666667,12.0,5.833333333333333,9.75,6.666666666666667,4.5,5.5,1.9285714285714286,5.5,2.0,1156.0
Brühl,7.625,10.75,5.083333333333333,4.125,7.5,11.5,4.666666666666667,7.5,7.166666666666667,7.5,5.0,2.0,6.25,2.5,1156.0
Rotkreuz,7.25,9.5,8.333333333333334,9.5,5.666666666666667,8.0,7.0,13.5,11.0,2.0,8.0,2.142857142857143,3.0,2.0,1156.0
Freienbach,6.75,10.625,6.666666666666667,5.125,5.0,12.0,7.166666666666667,7.25,9.166666666666666,4.5,8.5,1.9285714285714286,7.0,3.0,1156.0
Condeixa,8.25,10.5,6.916666666666667,6.125,8.333333333333334,11.666666666666666,8.833333333333334,10.25,8.0,6.0,7.5,2.7142857142857144,5.5,2.5,1156.0
Mandel United,7.75,10.625,6.333333333333333,6.5,6.333333333333333,12.833333333333334,8.5,11.0,8.5,5.75,12.0,2.142857142857143,7.0,2.0,1156.0
Münsingen,6.25,11.75,7.5,5.75,7.0,10.0,9.333333333333334,11.5,11.0,2.0,7.0,2.142857142857143,3.0,3.0,1156.0
Kaiserslautern II,7.0,10.375,6.083333333333333,6.0,8.166666666666666,11.333333333333334,7.166666666666667,9.25,7.833333333333333,5.25,6.0,2.0,5.75,2.5,1156.0
FC Natters,6.625,10.0,5.75,5.75,6.166666666666667,13.0,6.166666666666667,11.25,8.166666666666666,7.25,6.0,1.9285714285714286,5.5,2.0,1156.0
Calcio Kreuzlingen,5.5,8.75,3.1666666666666665,4.0,6.333333333333333,12.0,7.0,10.0,8.333333333333334,7.0,4.0,2.142857142857143,5.0,1.0,1156.0
Lancy,6.25,8.125,4.666666666666667,5.5,6.5,12.333333333333334,7.166666666666667,9.75,8.0,4.0,5.0,2.4285714285714284,3.25,2.5,1156.0
Tienen,8.5,10.0,8.75,7.125,6.333333333333333,12.666666666666666,7.333333333333333,11.25,13.0,5.25,13.0,2.5,6.0,2.0,1156.0
RC Hades,6.625,9.625,6.75,6.0,6.166666666666667,12.333333333333334,6.5,9.0,7.666666666666667,5.5,8.0,2.142857142857143,6.25,2.0,1156.0
Eimsbüttel,5.625,9.125,3.4166666666666665,2.125,6.333333333333333,8.666666666666666,3.0,6.0,5.166666666666667,4.25,3.0,2.2857142857142856,6.0,2.0,1156.0
SpVgg Greuther Fürth II,6.125,10.5,6.416666666666667,6.625,5.666666666666667,12.166666666666666,6.833333333333333,9.25,9.5,6.25,6.5,2.0714285714285716,4.5,3.5,1156.0
Anadia,10.0,9.75,7.75,7.125,9.5,8.166666666666666,13.333333333333334,9.25,14.0,7.0,12.5,2.2857142857142856,7.5,2.0,1156.0
Fabril do Barreiro,7.375,9.5,5.083333333333333,5.125,9.0,10.166666666666666,8.166666666666666,7.5,9.0,3.25,9.0,2.357142857142857,5.75,1.0,1156.0
Brito,7.0,10.5,4.666666666666667,5.5,4.0,13.0,8.666666666666666,8.0,5.333333333333333,5.0,5.0,1.8571428571428572,5.5,1.0,1156.0
Fontinhas,7.75,11.375,7.75,5.125,7.666666666666667,13.333333333333334,8.666666666666666,7.75,9.333333333333334,2.5,7.5,1.7142857142857142,6.0,2.0,1156.0
Uzwil,6.5,8.75,5.083333333333333,5.25,6.5,10.333333333333334,6.166666666666667,9.75,6.5,3.0,4.5,1.7142857142857142,6.0,3.0,1156.0
Wohlen,6.125,11.0,5.833333333333333,6.125,6.666666666666667,11.5,8.0,10.25,8.333333333333334,6.0,5.5,2.142857142857143,4.5,1.5,1156.0
Zug 94,5.875,10.25,3.5833333333333335,4.25,6.833333333333333,11.166666666666666,6.166666666666667,8.25,9.0,6.0,5.0,2.5,5.0,2.0,1156.0
Espinho,10.625,11.75,9.083333333333334,6.875,7.833333333333333,11.5,9.166666666666666,10.25,10.333333333333334,4.0,10.0,1.8571428571428572,5.75,3.5,1156.0
Vevey United,7.125,10.5,6.833333333333333,6.625,6.0,12.333333333333334,8.833333333333334,8.25,9.0,6.5,8.5,2.5,5.75,2.5,1156.0
Union Vöcklamarkt,6.25,10.125,6.416666666666667,5.125,7.333333333333333,12.5,7.0,8.5,7.5,4.75,6.0,2.0714285714285716,5.75,2.0,1156.0
Moncarapachense,4.5,10.125,3.6666666666666665,5.125,7.666666666666667,12.333333333333334,7.166666666666667,9.5,8.0,5.5,5.0,2.642857142857143,7.0,1.5,1156.0
Robres,8.125,8.75,7.166666666666667,6.75,8.166666666666666,7.166666666666667,6.666666666666667,10.75,7.333333333333333,6.75,6.5,1.7142857142857142,6.5,3.0,1156.0
Praiense,6.625,11.375,5.5,5.5,6.166666666666667,13.0,5.5,9.5,5.666666666666667,5.75,3.5,2.5714285714285716,6.75,3.5,1156.0
Pêro Pinheiro,6.125,11.375,4.5,4.125,6.333333333333333,12.0,7.166666666666667,8.75,7.666666666666667,4.25,5.5,2.0714285714285716,7.75,2.5,1156.0
Schötz,4.0,8.75,6.333333333333333,3.75,4.333333333333333,13.0,7.666666666666667,6.5,8.0,6.5,6.0,1.5714285714285714,7.0,4.0,1156.0
1º Dezembro,7.0,9.5,6.5,6.625,8.0,9.0,9.166666666666666,12.0,9.333333333333334,6.5,10.5,2.142857142857143,6.25,2.5,1156.0
FC Wolfurt,7.875,10.25,5.833333333333333,5.125,8.166666666666666,12.0,7.0,9.75,5.666666666666667,3.75,6.5,1.6428571428571428,6.25,2.5,1156.0
Tuggen,6.0,10.625,6.75,6.125,7.666666666666667,10.833333333333334,8.5,11.75,9.666666666666666,6.0,6.5,2.142857142857143,3.75,3.5,1156.0
Pinhalnovense,7.0,7.75,4.5,3.75,6.0,14.0,7.0,6.5,3.3333333333333335,2.5,3.0,2.2857142857142856,6.5,1.0,1156.0
Gossau SG,6.875,10.75,4.916666666666667,4.875,5.166666666666667,12.333333333333334,7.666666666666667,9.75,7.0,7.0,6.0,2.0714285714285716,6.5,1.0,1156.0
Pedras Rubras,9.75,11.625,7.833333333333333,8.0,5.833333333333333,12.0,9.5,8.5,10.166666666666666,4.5,9.5,2.0714285714285716,6.25,2.0,1156.0
Team Vaud U18,7.375,10.375,6.666666666666667,6.625,7.666666666666667,9.833333333333334,8.666666666666666,9.5,9.833333333333334,4.75,10.5,1.8571428571428572,6.0,2.5,1156.0
Aalst,9.0,10.0,7.333333333333333,6.25,8.666666666666666,13.666666666666666,11.333333333333334,9.0,9.666666666666666,4.0,8.0,2.0,4.5,1.0,1156.0
FC Ingolstadt 04 II,6.875,12.25,6.583333333333333,6.5,7.166666666666667,13.5,6.833333333333333,11.0,6.666666666666667,4.5,7.5,1.7142857142857142,4.75,3.5,1156.0
Team Luzern-Kriens U18,7.0,9.25,4.666666666666667,3.0,6.5,11.166666666666666,5.333333333333333,10.25,7.5,5.75,5.0,2.5,3.25,3.5,1156.0
Alcains,8.0,8.0,7.333333333333333,6.5,7.666666666666667,10.666666666666666,11.0,8.0,11.666666666666666,2.5,12.0,1.7142857142857142,7.0,3.0,1156.0
FCO St. Gallen/Wil U18,7.0,11.0,8.0,6.375,5.666666666666667,12.333333333333334,6.166666666666667,9.25,9.166666666666666,6.25,8.0,1.9285714285714286,6.25,2.5,1156.0
1860 München II,7.125,12.375,7.666666666666667,6.0,6.5,13.0,7.0,8.25,8.333333333333334,4.5,7.0,2.142857142857143,3.5,1.5,1156.0
Naters,8.625,8.875,5.083333333333333,5.875,9.166666666666666,9.333333333333334,11.0,10.0,8.166666666666666,6.25,8.0,2.2857142857142856,4.5,2.0,1156.0
Fribourg,7.0,10.875,4.666666666666667,5.0,4.5,12.5,7.5,9.5,7.5,2.5,5.0,1.7857142857142858,5.0,2.5,1156.0
Langenthal,7.625,9.625,7.166666666666667,7.625,5.666666666666667,11.5,9.5,10.5,9.666666666666666,4.0,9.0,2.0,6.5,2.5,1156.0
Emmenbrücke,7.875,8.5,6.833333333333333,6.25,6.5,12.333333333333334,8.833333333333334,11.25,8.5,5.5,8.5,2.0,5.75,1.0,1156.0
Mendrisio,6.125,9.875,6.5,5.75,7.0,13.5,8.0,11.25,7.333333333333333,3.75,6.0,2.142857142857143,4.75,1.5,1156.0
Berchem,8.625,10.0,5.833333333333333,6.125,6.0,12.333333333333334,7.666666666666667,10.0,9.5,3.25,7.0,1.6428571428571428,6.0,1.5,1156.0
Solothurn,6.375,9.25,6.416666666666667,5.5,7.5,13.333333333333334,6.833333333333333,9.5,9.5,4.75,6.5,2.2142857142857144,3.5,2.5,1156.0
Team BEJUNE U18,7.0,10.75,6.416666666666667,3.125,6.333333333333333,10.833333333333334,6.666666666666667,8.75,6.333333333333333,4.0,5.5,1.9285714285714286,8.0,2.5,1156.0
Rapperswil-Jona/GC U18,7.5,11.5,5.416666666666667,4.75,6.666666666666667,11.5,5.833333333333333,10.0,8.666666666666666,6.0,5.5,1.9285714285714286,4.25,2.0,1156.0
Oliveira do Hospital,8.75,10.0,8.75,7.125,7.833333333333333,12.166666666666666,10.666666666666666,9.5,10.0,2.75,11.5,2.2857142857142856,4.0,3.5,1156.0
Bulle,7.75,9.875,7.416666666666667,7.25,6.5,10.166666666666666,7.833333333333333,8.0,6.833333333333333,5.75,9.5,2.142857142857143,6.25,2.5,1156.0
Veyrier Sports,6.75,11.5,5.0,5.25,7.333333333333333,11.666666666666666,5.333333333333333,11.0,7.333333333333333,6.5,5.0,2.4285714285714284,7.5,4.0,1156.0
Merelinense,8.625,10.0,7.583333333333333,6.5,8.0,10.833333333333334,9.333333333333334,10.5,9.5,4.25,7.5,1.8571428571428572,5.75,2.5,1156.0
FC St. Pauli II,7.0,10.375,5.333333333333333,5.75,7.333333333333333,11.666666666666666,6.166666666666667,10.75,8.833333333333334,4.5,6.0,2.2857142857142856,8.0,1.5,1156.0
Azzurri 90 LS,6.5,10.625,5.5,4.875,6.666666666666667,11.5,7.5,9.0,6.666666666666667,7.25,5.0,2.357142857142857,6.0,1.5,1156.0
